"Date","sentence_id","word_count","word_modifier","order_modifier","category_modifier","word_keyword","order_keyword","category_keyword","topic_keyword","distance","has_keyword","negator_in_front","score"
"2015/01/22",14,35,"declining",16,"Low modifier","euro_area",23,"Hawkish Keyword","Finance",7,TRUE,FALSE,-1
"2015/01/22",14,35,"flatten",32,"Low modifier","euro_area",35,"Hawkish Keyword","Finance",3,TRUE,FALSE,-1
"2015/01/22",15,18,"further",15,"High modifier","euro_area",11,"Hawkish Keyword","Finance",4,TRUE,FALSE,1
"2015/01/22",15,18,"negative",17,"Low modifier","euro_area",11,"Hawkish Keyword","Finance",6,TRUE,FALSE,-1
"2015/01/22",19,26,"further",7,"High modifier","monetary_policy",8,"Hawkish Keyword","Policy",1,TRUE,FALSE,1
"2015/01/22",19,26,"weakened",16,"Negative modifier","euro",14,"Hawkish Keyword","Finance",2,TRUE,FALSE,-1
"2015/01/22",20,33,"depreciated",9,"Positive modifier","euro",7,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2015/01/22",20,33,"declined",17,"Low modifier","us_dollar",14,"Hawkish Keyword","Finance",3,TRUE,FALSE,-1
"2015/01/22",20,33,"low",21,"Low modifier","us_dollar",14,"Hawkish Keyword","Finance",7,TRUE,FALSE,-1
"2015/01/22",20,33,"below",23,"Low modifier","growth_expectations",30,"Hawkish Keyword","Growth",7,TRUE,FALSE,-1
"2015/01/22",20,33,"strong",29,"High modifier","growth_expectations",30,"Hawkish Keyword","Growth",1,TRUE,FALSE,1
"2015/01/22",21,13,"downwards",12,"Low modifier","exchange_rate",8,"Hawkish Keyword","Finance",4,TRUE,FALSE,-1
"2015/01/22",22,25,"higher",16,"High modifier","euro",25,"Hawkish Keyword","Finance",9,TRUE,FALSE,1
"2015/01/22",22,25,"further",21,"High modifier","euro",25,"Hawkish Keyword","Finance",4,TRUE,FALSE,1
"2015/01/22",22,25,"depreciation",22,"Positive modifier","euro",25,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2015/01/22",23,43,"lower",21,"Low modifier","policy_rate",23,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2015/01/22",23,43,"strong",35,"High modifier","euro",43,"Hawkish Keyword","Finance",8,TRUE,FALSE,1
"2015/01/22",23,43,"appreciation",36,"Negative modifier","euro",43,"Hawkish Keyword","Finance",7,TRUE,FALSE,-1
"2015/01/22",27,19,"subdued",3,"Low modifier","activity",5,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2015/01/22",27,19,"picked_up",12,"High modifier","activity",5,"Hawkish Keyword","Growth",7,TRUE,FALSE,1
"2015/01/22",28,21,"strong",10,"High modifier","investors",14,"Hawkish Keyword","Finance",4,TRUE,FALSE,1
"2015/01/22",30,55,"more",14,"High modifier","activity",5,"Hawkish Keyword","Growth",9,TRUE,FALSE,1
"2015/01/22",30,55,"subdued",15,"Low modifier","activity",5,"Hawkish Keyword","Growth",10,TRUE,FALSE,-1
"2015/01/22",30,55,"increased",41,"High modifier","activity",5,"Hawkish Keyword","Growth",36,TRUE,FALSE,1
"2015/01/22",31,23,"downward",1,"Low modifier","market_rates",5,"Hawkish Keyword","Policy",4,TRUE,FALSE,-1
"2015/01/22",31,23,"higher",10,"High modifier","liquidity",14,"Hawkish Keyword","Finance",4,TRUE,FALSE,1
"2015/01/22",31,23,"cut",23,"Low modifier","liquidity",14,"Hawkish Keyword","Finance",9,TRUE,FALSE,-1
"2015/01/22",32,22,"decreased",15,"Low modifier","liquidity",22,"Hawkish Keyword","Finance",7,TRUE,FALSE,-1
"2015/01/22",32,22,"higher",20,"High modifier","liquidity",22,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2015/01/22",34,13,"low",10,"Low modifier","euribor",4,"Hawkish Keyword","Policy",6,TRUE,FALSE,-1
"2015/01/22",35,49,"more",9,"High modifier","policy_stance",11,"Hawkish Keyword","Policy",2,TRUE,FALSE,1
"2015/01/22",35,49,"accommodative",10,"Low modifier","policy_stance",11,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2015/01/22",35,49,"downward",15,"Low modifier","policy_stance",11,"Hawkish Keyword","Policy",4,TRUE,FALSE,-1
"2015/01/22",35,49,"high",38,"High modifier","uncertainty",45,"Dovish Keyword","Other",7,TRUE,FALSE,-1
"2015/01/22",36,32,"decline",29,"Low modifier","liquidity",32,"Hawkish Keyword","Finance",3,TRUE,FALSE,-1
"2015/01/22",37,30,"ease",28,"Positive modifier","uncertainty",30,"Dovish Keyword","Other",2,TRUE,FALSE,-1
"2015/01/22",40,27,"softening",7,"Low modifier","growth",10,"Hawkish Keyword","Growth",3,TRUE,FALSE,-1
"2015/01/22",40,27,"drop",25,"Low modifier","oil_prices",27,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",41,31,"improved",4,"Positive modifier","trade",2,"Hawkish Keyword","Global",2,TRUE,FALSE,1
"2015/01/22",42,19,"modest",5,"Low modifier","inflation",2,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2015/01/22",42,19,"easing",12,"Positive modifier","cpi_inflation",11,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015/01/22",43,22,"declined",5,"Low modifier","oil_prices",3,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",43,22,"more",14,"High modifier","oil_prices",3,"Hawkish Keyword","Prices",11,TRUE,FALSE,1
"2015/01/22",44,14,"declined",5,"Low modifier","commodity_prices",3,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",45,25,"depreciated",13,"Positive modifier","euro",11,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2015/01/22",46,25,"depreciation",7,"Positive modifier","euro",4,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2015/01/22",48,30,"positive",5,"Positive modifier","domestic_demand",1,"Hawkish Keyword","Growth",4,TRUE,FALSE,1
"2015/01/22",49,60,"weak",2,"Negative modifier","growth",3,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2015/01/22",49,60,"weak",14,"Negative modifier","investment",15,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2015/01/22",49,60,"further",27,"High modifier","surplus",35,"Hawkish Keyword","Other",8,TRUE,FALSE,1
"2015/01/22",49,60,"decline",28,"Low modifier","surplus",35,"Hawkish Keyword","Other",7,TRUE,FALSE,-1
"2015/01/22",49,60,"added",38,"High modifier","surplus",35,"Hawkish Keyword","Other",3,TRUE,FALSE,1
"2015/01/22",49,60,"concerns",45,"Negative modifier","spare_capacity",43,"Dovish Keyword","Growth",2,TRUE,FALSE,1
"2015/01/22",49,60,"weakening",53,"Negative modifier","growth_outlook",48,"Hawkish Keyword","Growth",5,TRUE,FALSE,-1
"2015/01/22",50,11,"modest",5,"Low modifier","growth",6,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2015/01/22",51,26,"above",12,"High modifier","industrial_production",5,"Hawkish Keyword","Growth",7,TRUE,FALSE,1
"2015/01/22",51,26,"contracted",21,"Low modifier","production",20,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2015/01/22",52,22,"above",10,"High modifier","production",7,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2015/01/22",52,22,"decline",22,"Low modifier","production",7,"Hawkish Keyword","Growth",15,TRUE,FALSE,-1
"2015/01/22",53,32,"positive",14,"Positive modifier","private_consumption",15,"Hawkish Keyword","Growth",1,TRUE,FALSE,1
"2015/01/22",53,32,"modest",29,"Low modifier","euro_area",32,"Hawkish Keyword","Finance",3,TRUE,FALSE,-1
"2015/01/22",53,32,"expansion",30,"Positive modifier","euro_area",32,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2015/01/22",54,38,"declined",16,"Low modifier","sentiment",13,"Hawkish Keyword","Other",3,TRUE,FALSE,-1
"2015/01/22",54,38,"moderate",31,"Low modifier","growth",32,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2015/01/22",55,25,"growing",5,"High modifier","output",2,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2015/01/22",55,25,"declined",13,"Low modifier","unemployment_rate",11,"Dovish Keyword","Growth",2,TRUE,FALSE,1
"2015/01/22",55,25,"peak",16,"High modifier","unemployment_rate",11,"Dovish Keyword","Growth",5,TRUE,FALSE,-1
"2015/01/22",56,24,"large",13,"High modifier","output_gap",6,"Hawkish Keyword","Growth",7,TRUE,FALSE,1
"2015/01/22",57,28,"risen",7,"High modifier","employment",5,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2015/01/22",57,28,"increased",23,"High modifier","labour_productivity",18,"Hawkish Keyword","Growth",5,TRUE,FALSE,1
"2015/01/22",59,18,"modest",9,"Low modifier","labour_market",13,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2015/01/22",59,18,"further",10,"High modifier","labour_market",13,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2015/01/22",60,17,"increasing",12,"High modifier","gdp",11,"Hawkish Keyword","Growth",1,TRUE,FALSE,1
"2015/01/22",62,16,"low",11,"Low modifier","euro_area",7,"Hawkish Keyword","Finance",4,TRUE,FALSE,-1
"2015/01/22",62,16,"subdued",16,"Low modifier","euro_area",7,"Hawkish Keyword","Finance",9,TRUE,FALSE,-1
"2015/01/22",63,35,"negative",9,"Low modifier","inflation",7,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",63,35,"drop",19,"Low modifier","inflation",7,"Hawkish Keyword","Prices",12,TRUE,FALSE,-1
"2015/01/22",63,35,"decline",31,"Low modifier","inflation",7,"Hawkish Keyword","Prices",24,TRUE,FALSE,-1
"2015/01/22",65,31,"lower_than_expected",15,"Low modifier","inflation",13,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",65,31,"falls",28,"Low modifier","oil_prices",31,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2015/01/22",66,17,"negative",9,"Low modifier","rates",12,"Hawkish Keyword","Policy",3,TRUE,FALSE,-1
"2015/01/22",66,17,"low",11,"Low modifier","rates",12,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2015/01/22",66,17,"elevated",17,"High modifier","inflation",14,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2015/01/22",67,15,"subdued",9,"Low modifier","price",10,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015/01/22",68,20,"subdued",8,"Low modifier","prices",12,"Hawkish Keyword","Prices",4,TRUE,FALSE,-1
"2015/01/22",69,21,"stabilised",5,"Positive modifier","price",2,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2015/01/22",69,21,"decline",17,"Low modifier","industrial",20,"Hawkish Keyword","Growth",3,TRUE,FALSE,-1
"2015/01/22",71,40,"declined",8,"Low modifier","producer_price",1,"Hawkish Keyword","Prices",7,TRUE,FALSE,-1
"2015/01/22",71,40,"positive",28,"Positive modifier","producer_prices",21,"Hawkish Keyword","Prices",7,TRUE,FALSE,-1
"2015/01/22",71,40,"dropped",33,"Low modifier","producer_prices",21,"Hawkish Keyword","Prices",12,TRUE,FALSE,-1
"2015/01/22",72,9,"moderate",6,"Low modifier","price",8,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",73,40,"declined",10,"Low modifier","wage_growth",2,"Hawkish Keyword","Prices",8,TRUE,FALSE,-1
"2015/01/22",73,40,"smaller",33,"Low modifier","industrial",37,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2015/01/22",74,26,"declining",3,"Low modifier","growth",4,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2015/01/22",74,26,"increased",13,"High modifier","unit_labour_costs",11,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2015/01/22",74,26,"slowdown",22,"Low modifier","productivity",25,"Hawkish Keyword","Growth",3,TRUE,FALSE,-1
"2015/01/22",76,24,"cut",3,"Low modifier","inflation_outlook",14,"Hawkish Keyword","Prices",11,TRUE,FALSE,-1
"2015/01/22",76,24,"down",17,"Low modifier","inflation_outlook",14,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2015/01/22",76,24,"decline",22,"Low modifier","oil_prices",24,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",77,22,"negative",18,"Low modifier","rates",12,"Hawkish Keyword","Policy",6,TRUE,FALSE,-1
"2015/01/22",78,19,"decline",6,"Low modifier","oil_prices",8,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",78,19,"depreciation",16,"Positive modifier","euro",19,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2015/01/22",79,20,"downward",12,"Low modifier","oil",6,"Hawkish Keyword","Prices",6,TRUE,FALSE,-1
"2015/01/22",79,20,"downward",12,"Low modifier","oil_prices",18,"Hawkish Keyword","Prices",6,TRUE,FALSE,-1
"2015/01/22",79,20,"decline",16,"Low modifier","oil_prices",18,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",79,20,"fade",20,"Low modifier","oil_prices",18,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",80,21,"depreciation",8,"Positive modifier","euro",11,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2015/01/22",80,21,"increase",18,"High modifier","inflation",20,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2015/01/22",82,40,"declined",18,"Low modifier","inflation",10,"Hawkish Keyword","Prices",8,TRUE,FALSE,-1
"2015/01/22",82,40,"further",20,"High modifier","inflation",10,"Hawkish Keyword","Prices",10,TRUE,FALSE,1
"2015/01/22",82,40,"downwards",38,"Low modifier","rates",35,"Hawkish Keyword","Policy",3,TRUE,FALSE,-1
"2015/01/22",82,40,"more",39,"High modifier","rates",35,"Hawkish Keyword","Policy",4,TRUE,FALSE,1
"2015/01/22",83,33,"declined",29,"Low modifier","financial_conditions",5,"Hawkish Keyword","Finance",24,TRUE,FALSE,-1
"2015/01/22",83,33,"further",30,"High modifier","financial_conditions",5,"Hawkish Keyword","Finance",25,TRUE,FALSE,1
"2015/01/22",84,11,"declined",7,"Low modifier","cost",2,"Hawkish Keyword","Prices",5,TRUE,FALSE,-1
"2015/01/22",85,12,"recovered",6,"Positive modifier","growth",4,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2015/01/22",85,12,"low",11,"Low modifier","growth",4,"Hawkish Keyword","Growth",7,TRUE,FALSE,-1
"2015/01/22",86,12,"increased",5,"High modifier","growth",3,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2015/01/22",86,12,"further",6,"High modifier","growth",3,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2015/01/22",87,20,"pick_up",2,"High modifier","growth",7,"Hawkish Keyword","Growth",5,TRUE,FALSE,1
"2015/01/22",87,20,"low",10,"Low modifier","growth",7,"Hawkish Keyword","Growth",3,TRUE,FALSE,-1
"2015/01/22",89,19,"strong",4,"High modifier","interest_rate",19,"Hawkish Keyword","Policy",15,TRUE,FALSE,1
"2015/01/22",89,19,"low",18,"Low modifier","interest_rate",19,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2015/01/22",90,18,"picked_up",8,"High modifier","growth",3,"Hawkish Keyword","Growth",5,TRUE,FALSE,1
"2015/01/22",90,18,"further",9,"High modifier","growth",3,"Hawkish Keyword","Growth",6,TRUE,FALSE,1
"2015/01/22",91,19,"stronger",6,"High modifier","euro_area",11,"Hawkish Keyword","Finance",5,TRUE,FALSE,1
"2015/01/22",92,20,"weak",5,"Negative modifier","loan",2,"Hawkish Keyword","Finance",3,TRUE,FALSE,-1
"2015/01/22",92,20,"further",8,"High modifier","loan",2,"Hawkish Keyword","Finance",6,TRUE,FALSE,1
"2015/01/22",93,38,"recover",23,"Positive modifier","loan",16,"Hawkish Keyword","Finance",7,TRUE,FALSE,1
"2015/01/22",94,30,"increase",22,"High modifier","loan",14,"Hawkish Keyword","Finance",8,TRUE,FALSE,1
"2015/01/22",96,28,"ease",20,"Positive modifier","loan",15,"Hawkish Keyword","Finance",5,TRUE,FALSE,1
"2015/01/22",97,24,"stronger",22,"High modifier","cost",11,"Hawkish Keyword","Prices",11,TRUE,FALSE,1
"2015/01/22",98,25,"increased",6,"High modifier","loan",8,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2015/01/22",98,25,"rise",12,"High modifier","loan",15,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2015/01/22",100,49,"stabilise",32,"Positive modifier","euro_area",24,"Hawkish Keyword","Finance",8,TRUE,FALSE,1
"2015/01/22",100,49,"weakening",35,"Negative modifier","euro_area",24,"Hawkish Keyword","Finance",11,TRUE,FALSE,-1
"2015/01/22",100,49,"stronger",47,"High modifier","euro_area",24,"Hawkish Keyword","Finance",23,TRUE,FALSE,1
"2015/01/22",101,17,"moderate",6,"Low modifier","growth",10,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2015/01/22",101,17,"increase",7,"High modifier","growth",10,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2015/01/22",101,17,"less",15,"Low modifier","credit_growth",17,"Hawkish Keyword","Finance",2,TRUE,FALSE,-1
"2015/01/22",101,17,"negative",16,"Low modifier","credit_growth",17,"Hawkish Keyword","Finance",1,TRUE,FALSE,-1
"2015/01/22",102,40,"weakened",6,"Negative modifier","inflation",3,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2015/01/22",102,40,"fall",14,"Low modifier","oil_prices",16,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",102,40,"low",28,"Low modifier","inflation",29,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015/01/22",102,40,"further",32,"High modifier","risks",34,"Dovish Keyword","Other",2,TRUE,FALSE,-1
"2015/01/22",102,40,"increased",40,"High modifier","risks",34,"Dovish Keyword","Other",6,TRUE,FALSE,-1
"2015/01/22",104,54,"below",29,"Low modifier","rates",28,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2015/01/22",104,54,"expanded",40,"High modifier","rates",28,"Hawkish Keyword","Policy",12,TRUE,FALSE,1
"2015/01/22",104,54,"expanded",40,"High modifier","price",52,"Hawkish Keyword","Prices",12,TRUE,FALSE,1
"2015/01/22",105,17,"exceeded",15,"High modifier","price",10,"Hawkish Keyword","Prices",5,TRUE,FALSE,1
"2015/01/22",107,28,"further",12,"High modifier","lending",16,"Hawkish Keyword","Finance",4,TRUE,FALSE,1
"2015/01/22",107,28,"decline",13,"Low modifier","lending",16,"Hawkish Keyword","Finance",3,TRUE,FALSE,-1
"2015/01/22",107,28,"easing",22,"Positive modifier","euro_area",20,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2015/01/22",112,22,"decline",3,"Low modifier","oil_prices",5,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",112,22,"positive",10,"Positive modifier","economic",14,"Hawkish Keyword","Growth",4,TRUE,FALSE,1
"2015/01/22",113,44,"weak",7,"Negative modifier","price",8,"Hawkish Keyword","Prices",1,TRUE,FALSE,1
"2015/01/22",113,44,"further",10,"High modifier","price",8,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2015/01/22",113,44,"falls",11,"Low modifier","commodity_prices",13,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",113,44,"accelerated",15,"High modifier","commodity_prices",13,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2015/01/22",113,44,"downward",17,"Low modifier","commodity_prices",13,"Hawkish Keyword","Prices",4,TRUE,FALSE,-1
"2015/01/22",113,44,"increased",33,"High modifier","risk",35,"Dovish Keyword","Other",2,TRUE,FALSE,-1
"2015/01/22",113,44,"low",41,"Low modifier","inflation",37,"Hawkish Keyword","Prices",4,TRUE,FALSE,-1
"2015/01/22",115,15,"lower",11,"Low modifier","headline_inflation",15,"Hawkish Keyword","Prices",4,TRUE,FALSE,-1
"2015/01/22",115,15,"negative",14,"Low modifier","headline_inflation",15,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015/01/22",116,30,"drop",4,"Low modifier","oil_prices",6,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",116,30,"further",11,"High modifier","oil_prices",6,"Hawkish Keyword","Prices",5,TRUE,FALSE,1
"2015/01/22",116,30,"fall",12,"Low modifier","oil_prices",6,"Hawkish Keyword","Prices",6,TRUE,FALSE,-1
"2015/01/22",116,30,"increased",23,"High modifier","risks",24,"Dovish Keyword","Other",1,TRUE,FALSE,-1
"2015/01/22",117,26,"increased",11,"High modifier","risk",5,"Dovish Keyword","Other",6,TRUE,FALSE,-1
"2015/01/22",117,26,"increased",11,"High modifier","risk",17,"Dovish Keyword","Other",6,TRUE,FALSE,-1
"2015/01/22",117,26,"further",12,"High modifier","risk",17,"Dovish Keyword","Other",5,TRUE,FALSE,-1
"2015/01/22",117,26,"low",25,"Low modifier","inflation",26,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015/01/22",122,29,"higher",23,"High modifier","risks",26,"Dovish Keyword","Other",3,TRUE,FALSE,-1
"2015/01/22",123,29,"large",3,"High modifier","price",10,"Hawkish Keyword","Prices",7,TRUE,FALSE,1
"2015/01/22",124,11,"tightening",8,"High modifier","monetary_policy_stance",11,"Hawkish Keyword","Policy",3,TRUE,FALSE,1
"2015/01/22",125,38,"strengthening",14,"High modifier","economic_recovery",16,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2015/01/22",125,38,"weak",21,"Negative modifier","economic_recovery",16,"Hawkish Keyword","Growth",5,TRUE,FALSE,-1
"2015/01/22",125,38,"below",31,"Low modifier","rates",28,"Hawkish Keyword","Policy",3,TRUE,FALSE,-1
"2015/01/22",126,36,"fall",16,"Low modifier","inflation_expectations",22,"Hawkish Keyword","Prices",6,TRUE,FALSE,-1
"2015/01/22",126,36,"rise",27,"High modifier","inflation",29,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2015/01/22",126,36,"below",33,"Low modifier","inflation",29,"Hawkish Keyword","Prices",4,TRUE,FALSE,-1
"2015/01/22",127,33,"further",14,"High modifier","monetary_policy",15,"Hawkish Keyword","Policy",1,TRUE,FALSE,1
"2015/01/22",127,33,"expanded",27,"High modifier","monetary_policy",15,"Hawkish Keyword","Policy",12,TRUE,FALSE,1
"2015/01/22",131,32,"impulse",13,"High modifier","economic_activity",20,"Hawkish Keyword","Growth",7,TRUE,FALSE,1
"2015/01/22",131,32,"below",29,"Low modifier","rates",26,"Hawkish Keyword","Policy",3,TRUE,FALSE,-1
"2015/01/22",134,48,"strong",9,"High modifier","inflation",32,"Hawkish Keyword","Prices",23,TRUE,FALSE,1
"2015/01/22",134,48,"below",41,"Low modifier","rates",40,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2015/01/22",138,43,"expanded",32,"High modifier","monetary_policy_instruments",25,"Hawkish Keyword","Policy",7,TRUE,FALSE,1
"2015/01/22",143,23,"best",14,"Positive modifier","credit",18,"Hawkish Keyword","Finance",4,TRUE,FALSE,1
"2015/01/22",145,62,"minimum",18,"Low modifier","credit",19,"Hawkish Keyword","Finance",1,TRUE,FALSE,-1
"2015/01/22",173,54,"moderate",31,"Low modifier","growth",32,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2015/01/22",173,54,"uncertain",50,"Negative modifier","economic_recovery",42,"Hawkish Keyword","Growth",8,TRUE,FALSE,-1
"2015/01/22",173,54,"downside_risks",54,"Low modifier","economic_recovery",42,"Hawkish Keyword","Growth",12,TRUE,FALSE,-1
"2015/01/22",174,19,"further",15,"High modifier","oil_prices",19,"Hawkish Keyword","Prices",4,TRUE,FALSE,1
"2015/01/22",174,19,"decline",17,"Low modifier","oil_prices",19,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015/01/22",175,17,"lower",4,"Low modifier","interest_rates",2,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2015/01/22",175,17,"further",10,"High modifier","exchange_rate",14,"Hawkish Keyword","Finance",4,TRUE,FALSE,1
"2015/01/22",175,17,"depreciation",11,"Positive modifier","exchange_rate",14,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2015/01/22",177,16,"further",12,"High modifier","monetary_policy",13,"Hawkish Keyword","Policy",1,TRUE,FALSE,1
"2015/01/22",178,33,"positive",8,"Positive modifier","growth",12,"Hawkish Keyword","Growth",4,TRUE,FALSE,1
"2015/01/22",178,33,"higher",21,"High modifier","volatility",24,"Dovish Keyword","Other",3,TRUE,FALSE,-1
"2015/01/22",179,52,"depreciation",9,"Positive modifier","euro",12,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2015/01/22",179,52,"large",42,"High modifier","monetary_policy",35,"Hawkish Keyword","Policy",7,TRUE,FALSE,1
"2015/01/22",180,32,"weak",18,"Negative modifier","demand",19,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2015/01/22",180,32,"weak",31,"Negative modifier","investment",32,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2015/01/22",181,26,"weaknesses",11,"Negative modifier","euro_area",23,"Hawkish Keyword","Finance",12,TRUE,FALSE,-1
