"Date","VSTOXX","VSTOXX_T1","VSTOXX_T2","VSTOXX_T3","VSTOXX_T4","VSTOXX_T5","VSTOXX_T6","VSTOXX_T7","VSTOXX_T8","VSTOXX_T9","VSTOXX_T10"
"1999/01/22",7.86249183530177,3.78132533854019,-8.72223252026258,0.309837583266992,-1.20808563487245,-1.52132751557406,5.6152377537793,1.96216481987714,10.3131129020603,2.15977976868929,25.6202475532385
"1999/01/25",1.88497644608803,7.86249183530177,3.78132533854019,-8.72223252026258,0.309837583266992,-1.20808563487245,-1.52132751557406,5.6152377537793,1.96216481987714,10.3131129020603,2.15977976868929
"1999/01/26",4.91411029342195,1.88497644608803,7.86249183530177,3.78132533854019,-8.72223252026258,0.309837583266992,-1.20808563487245,-1.52132751557406,5.6152377537793,1.96216481987714,10.3131129020603
"1999/01/27",-2.3430251808386,4.91411029342195,1.88497644608803,7.86249183530177,3.78132533854019,-8.72223252026258,0.309837583266992,-1.20808563487245,-1.52132751557406,5.6152377537793,1.96216481987714
"1999/01/28",-6.45385211375711,-2.3430251808386,4.91411029342195,1.88497644608803,7.86249183530177,3.78132533854019,-8.72223252026258,0.309837583266992,-1.20808563487245,-1.52132751557406,5.6152377537793
"1999/01/29",-4.01304499545669,-6.45385211375711,-2.3430251808386,4.91411029342195,1.88497644608803,7.86249183530177,3.78132533854019,-8.72223252026258,0.309837583266992,-1.20808563487245,-1.52132751557406
"1999/02/01",-1.55415775567236,-4.01304499545669,-6.45385211375711,-2.3430251808386,4.91411029342195,1.88497644608803,7.86249183530177,3.78132533854019,-8.72223252026258,0.309837583266992,-1.20808563487245
"1999/02/02",4.17829153506237,-1.55415775567236,-4.01304499545669,-6.45385211375711,-2.3430251808386,4.91411029342195,1.88497644608803,7.86249183530177,3.78132533854019,-8.72223252026258,0.309837583266992
"1999/02/03",3.43676435042077,4.17829153506237,-1.55415775567236,-4.01304499545669,-6.45385211375711,-2.3430251808386,4.91411029342195,1.88497644608803,7.86249183530177,3.78132533854019,-8.72223252026258
"1999/02/04",-2.97164723284773,3.43676435042077,4.17829153506237,-1.55415775567236,-4.01304499545669,-6.45385211375711,-2.3430251808386,4.91411029342195,1.88497644608803,7.86249183530177,3.78132533854019
"1999/02/05",-2.5588863549034,-2.97164723284773,3.43676435042077,4.17829153506237,-1.55415775567236,-4.01304499545669,-6.45385211375711,-2.3430251808386,4.91411029342195,1.88497644608803,7.86249183530177
"1999/02/08",2.50731337799963,-2.5588863549034,-2.97164723284773,3.43676435042077,4.17829153506237,-1.55415775567236,-4.01304499545669,-6.45385211375711,-2.3430251808386,4.91411029342195,1.88497644608803
"1999/02/09",1.9918942530825,2.50731337799963,-2.5588863549034,-2.97164723284773,3.43676435042077,4.17829153506237,-1.55415775567236,-4.01304499545669,-6.45385211375711,-2.3430251808386,4.91411029342195
"1999/02/10",1.87857747389741,1.9918942530825,2.50731337799963,-2.5588863549034,-2.97164723284773,3.43676435042077,4.17829153506237,-1.55415775567236,-4.01304499545669,-6.45385211375711,-2.3430251808386
"1999/02/11",-6.32490303076993,1.87857747389741,1.9918942530825,2.50731337799963,-2.5588863549034,-2.97164723284773,3.43676435042077,4.17829153506237,-1.55415775567236,-4.01304499545669,-6.45385211375711
"1999/02/12",-4.79182208697666,-6.32490303076993,1.87857747389741,1.9918942530825,2.50731337799963,-2.5588863549034,-2.97164723284773,3.43676435042077,4.17829153506237,-1.55415775567236,-4.01304499545669
"1999/02/16",-0.138754011438724,-4.79182208697666,-6.32490303076993,1.87857747389741,1.9918942530825,2.50731337799963,-2.5588863549034,-2.97164723284773,3.43676435042077,4.17829153506237,-1.55415775567236
"1999/02/17",1.87075607064067,-0.138754011438724,-4.79182208697666,-6.32490303076993,1.87857747389741,1.9918942530825,2.50731337799963,-2.5588863549034,-2.97164723284773,3.43676435042077,4.17829153506237
"1999/02/18",-3.12828277214865,1.87075607064067,-0.138754011438724,-4.79182208697666,-6.32490303076993,1.87857747389741,1.9918942530825,2.50731337799963,-2.5588863549034,-2.97164723284773,3.43676435042077
"1999/02/19",-4.7511454508157,-3.12828277214865,1.87075607064067,-0.138754011438724,-4.79182208697666,-6.32490303076993,1.87857747389741,1.9918942530825,2.50731337799963,-2.5588863549034,-2.97164723284773
"1999/02/22",-5.51655010157814,-4.7511454508157,-3.12828277214865,1.87075607064067,-0.138754011438724,-4.79182208697666,-6.32490303076993,1.87857747389741,1.9918942530825,2.50731337799963,-2.5588863549034
"1999/02/23",-2.62051301284352,-5.51655010157814,-4.7511454508157,-3.12828277214865,1.87075607064067,-0.138754011438724,-4.79182208697666,-6.32490303076993,1.87857747389741,1.9918942530825,2.50731337799963
"1999/02/24",-1.54741965825975,-2.62051301284352,-5.51655010157814,-4.7511454508157,-3.12828277214865,1.87075607064067,-0.138754011438724,-4.79182208697666,-6.32490303076993,1.87857747389741,1.9918942530825
"1999/02/25",3.1972032697837,-1.54741965825975,-2.62051301284352,-5.51655010157814,-4.7511454508157,-3.12828277214865,1.87075607064067,-0.138754011438724,-4.79182208697666,-6.32490303076993,1.87857747389741
"1999/02/26",-3.1322471129041,3.1972032697837,-1.54741965825975,-2.62051301284352,-5.51655010157814,-4.7511454508157,-3.12828277214865,1.87075607064067,-0.138754011438724,-4.79182208697666,-6.32490303076993
"1999/03/01",5.24938721069161,-3.1322471129041,3.1972032697837,-1.54741965825975,-2.62051301284352,-5.51655010157814,-4.7511454508157,-3.12828277214865,1.87075607064067,-0.138754011438724,-4.79182208697666
"1999/03/02",-1.33355984653782,5.24938721069161,-3.1322471129041,3.1972032697837,-1.54741965825975,-2.62051301284352,-5.51655010157814,-4.7511454508157,-3.12828277214865,1.87075607064067,-0.138754011438724
"1999/03/03",-0.312695689437614,-1.33355984653782,5.24938721069161,-3.1322471129041,3.1972032697837,-1.54741965825975,-2.62051301284352,-5.51655010157814,-4.7511454508157,-3.12828277214865,1.87075607064067
"1999/03/04",-3.34372815701154,-0.312695689437614,-1.33355984653782,5.24938721069161,-3.1322471129041,3.1972032697837,-1.54741965825975,-2.62051301284352,-5.51655010157814,-4.7511454508157,-3.12828277214865
"1999/03/05",-5.3887329564597,-3.34372815701154,-0.312695689437614,-1.33355984653782,5.24938721069161,-3.1322471129041,3.1972032697837,-1.54741965825975,-2.62051301284352,-5.51655010157814,-4.7511454508157
"1999/03/08",2.0298396519066,-5.3887329564597,-3.34372815701154,-0.312695689437614,-1.33355984653782,5.24938721069161,-3.1322471129041,3.1972032697837,-1.54741965825975,-2.62051301284352,-5.51655010157814
"1999/03/09",-3.06042245935285,2.0298396519066,-5.3887329564597,-3.34372815701154,-0.312695689437614,-1.33355984653782,5.24938721069161,-3.1322471129041,3.1972032697837,-1.54741965825975,-2.62051301284352
"1999/03/10",-3.54983679164076,-3.06042245935285,2.0298396519066,-5.3887329564597,-3.34372815701154,-0.312695689437614,-1.33355984653782,5.24938721069161,-3.1322471129041,3.1972032697837,-1.54741965825975
"1999/03/11",-3.23605768584665,-3.54983679164076,-3.06042245935285,2.0298396519066,-5.3887329564597,-3.34372815701154,-0.312695689437614,-1.33355984653782,5.24938721069161,-3.1322471129041,3.1972032697837
"1999/03/12",-0.296077196303202,-3.23605768584665,-3.54983679164076,-3.06042245935285,2.0298396519066,-5.3887329564597,-3.34372815701154,-0.312695689437614,-1.33355984653782,5.24938721069161,-3.1322471129041
"1999/03/15",2.88604505390984,-0.296077196303202,-3.23605768584665,-3.54983679164076,-3.06042245935285,2.0298396519066,-5.3887329564597,-3.34372815701154,-0.312695689437614,-1.33355984653782,5.24938721069161
"1999/03/16",-1.01339991415537,2.88604505390984,-0.296077196303202,-3.23605768584665,-3.54983679164076,-3.06042245935285,2.0298396519066,-5.3887329564597,-3.34372815701154,-0.312695689437614,-1.33355984653782
"1999/03/17",2.40802291126871,-1.01339991415537,2.88604505390984,-0.296077196303202,-3.23605768584665,-3.54983679164076,-3.06042245935285,2.0298396519066,-5.3887329564597,-3.34372815701154,-0.312695689437614
"1999/03/18",0.0355050598439544,2.40802291126871,-1.01339991415537,2.88604505390984,-0.296077196303202,-3.23605768584665,-3.54983679164076,-3.06042245935285,2.0298396519066,-5.3887329564597,-3.34372815701154
"1999/03/19",-4.27911548583677,0.0355050598439544,2.40802291126871,-1.01339991415537,2.88604505390984,-0.296077196303202,-3.23605768584665,-3.54983679164076,-3.06042245935285,2.0298396519066,-5.3887329564597
"1999/03/22",0.554222737680954,-4.27911548583677,0.0355050598439544,2.40802291126871,-1.01339991415537,2.88604505390984,-0.296077196303202,-3.23605768584665,-3.54983679164076,-3.06042245935285,2.0298396519066
"1999/03/23",6.07546580100253,0.554222737680954,-4.27911548583677,0.0355050598439544,2.40802291126871,-1.01339991415537,2.88604505390984,-0.296077196303202,-3.23605768584665,-3.54983679164076,-3.06042245935285
"1999/03/24",3.60951679798922,6.07546580100253,0.554222737680954,-4.27911548583677,0.0355050598439544,2.40802291126871,-1.01339991415537,2.88604505390984,-0.296077196303202,-3.23605768584665,-3.54983679164076
"1999/03/25",-6.3869848427935,3.60951679798922,6.07546580100253,0.554222737680954,-4.27911548583677,0.0355050598439544,2.40802291126871,-1.01339991415537,2.88604505390984,-0.296077196303202,-3.23605768584665
"1999/03/26",1.8368584273976,-6.3869848427935,3.60951679798922,6.07546580100253,0.554222737680954,-4.27911548583677,0.0355050598439544,2.40802291126871,-1.01339991415537,2.88604505390984,-0.296077196303202
"1999/03/29",-4.47381815400925,1.8368584273976,-6.3869848427935,3.60951679798922,6.07546580100253,0.554222737680954,-4.27911548583677,0.0355050598439544,2.40802291126871,-1.01339991415537,2.88604505390984
"1999/03/30",-0.329972801692069,-4.47381815400925,1.8368584273976,-6.3869848427935,3.60951679798922,6.07546580100253,0.554222737680954,-4.27911548583677,0.0355050598439544,2.40802291126871,-1.01339991415537
"1999/03/31",-7.54931509642995,-0.329972801692069,-4.47381815400925,1.8368584273976,-6.3869848427935,3.60951679798922,6.07546580100253,0.554222737680954,-4.27911548583677,0.0355050598439544,2.40802291126871
"1999/04/01",-2.56732913184043,-7.54931509642995,-0.329972801692069,-4.47381815400925,1.8368584273976,-6.3869848427935,3.60951679798922,6.07546580100253,0.554222737680954,-4.27911548583677,0.0355050598439544
"1999/04/05",0,-2.56732913184043,-7.54931509642995,-0.329972801692069,-4.47381815400925,1.8368584273976,-6.3869848427935,3.60951679798922,6.07546580100253,0.554222737680954,-4.27911548583677
"1999/04/06",0,0,-2.56732913184043,-7.54931509642995,-0.329972801692069,-4.47381815400925,1.8368584273976,-6.3869848427935,3.60951679798922,6.07546580100253,0.554222737680954
"1999/04/07",1.69222410407182,0,0,-2.56732913184043,-7.54931509642995,-0.329972801692069,-4.47381815400925,1.8368584273976,-6.3869848427935,3.60951679798922,6.07546580100253
"1999/04/08",-0.480577616959366,1.69222410407182,0,0,-2.56732913184043,-7.54931509642995,-0.329972801692069,-4.47381815400925,1.8368584273976,-6.3869848427935,3.60951679798922
"1999/04/09",-2.15062052209638,-0.480577616959366,1.69222410407182,0,0,-2.56732913184043,-7.54931509642995,-0.329972801692069,-4.47381815400925,1.8368584273976,-6.3869848427935
"1999/04/12",3.66459366287484,-2.15062052209638,-0.480577616959366,1.69222410407182,0,0,-2.56732913184043,-7.54931509642995,-0.329972801692069,-4.47381815400925,1.8368584273976
"1999/04/13",-3.58259283827174,3.66459366287484,-2.15062052209638,-0.480577616959366,1.69222410407182,0,0,-2.56732913184043,-7.54931509642995,-0.329972801692069,-4.47381815400925
"1999/04/14",4.29181566922092,-3.58259283827174,3.66459366287484,-2.15062052209638,-0.480577616959366,1.69222410407182,0,0,-2.56732913184043,-7.54931509642995,-0.329972801692069
"1999/04/15",4.26577642937338,4.29181566922092,-3.58259283827174,3.66459366287484,-2.15062052209638,-0.480577616959366,1.69222410407182,0,0,-2.56732913184043,-7.54931509642995
"1999/04/16",-3.21128511171187,4.26577642937338,4.29181566922092,-3.58259283827174,3.66459366287484,-2.15062052209638,-0.480577616959366,1.69222410407182,0,0,-2.56732913184043
"1999/04/19",-2.55768417896496,-3.21128511171187,4.26577642937338,4.29181566922092,-3.58259283827174,3.66459366287484,-2.15062052209638,-0.480577616959366,1.69222410407182,0,0
"1999/04/20",6.55593231781864,-2.55768417896496,-3.21128511171187,4.26577642937338,4.29181566922092,-3.58259283827174,3.66459366287484,-2.15062052209638,-0.480577616959366,1.69222410407182,0
"1999/04/21",-3.88176588922438,6.55593231781864,-2.55768417896496,-3.21128511171187,4.26577642937338,4.29181566922092,-3.58259283827174,3.66459366287484,-2.15062052209638,-0.480577616959366,1.69222410407182
"1999/04/22",-2.03848689429047,-3.88176588922438,6.55593231781864,-2.55768417896496,-3.21128511171187,4.26577642937338,4.29181566922092,-3.58259283827174,3.66459366287484,-2.15062052209638,-0.480577616959366
"1999/04/23",-0.0396118048356708,-2.03848689429047,-3.88176588922438,6.55593231781864,-2.55768417896496,-3.21128511171187,4.26577642937338,4.29181566922092,-3.58259283827174,3.66459366287484,-2.15062052209638
"1999/04/26",2.11689598380294,-0.0396118048356708,-2.03848689429047,-3.88176588922438,6.55593231781864,-2.55768417896496,-3.21128511171187,4.26577642937338,4.29181566922092,-3.58259283827174,3.66459366287484
"1999/04/27",-5.82999404130753,2.11689598380294,-0.0396118048356708,-2.03848689429047,-3.88176588922438,6.55593231781864,-2.55768417896496,-3.21128511171187,4.26577642937338,4.29181566922092,-3.58259283827174
"1999/04/28",0.614882035661379,-5.82999404130753,2.11689598380294,-0.0396118048356708,-2.03848689429047,-3.88176588922438,6.55593231781864,-2.55768417896496,-3.21128511171187,4.26577642937338,4.29181566922092
"1999/04/29",1.25889987464163,0.614882035661379,-5.82999404130753,2.11689598380294,-0.0396118048356708,-2.03848689429047,-3.88176588922438,6.55593231781864,-2.55768417896496,-3.21128511171187,4.26577642937338
"1999/04/30",-4.28754870194745,1.25889987464163,0.614882035661379,-5.82999404130753,2.11689598380294,-0.0396118048356708,-2.03848689429047,-3.88176588922438,6.55593231781864,-2.55768417896496,-3.21128511171187
"1999/05/03",1.50504513150875,-4.28754870194745,1.25889987464163,0.614882035661379,-5.82999404130753,2.11689598380294,-0.0396118048356708,-2.03848689429047,-3.88176588922438,6.55593231781864,-2.55768417896496
"1999/05/04",1.52360369579707,1.50504513150875,-4.28754870194745,1.25889987464163,0.614882035661379,-5.82999404130753,2.11689598380294,-0.0396118048356708,-2.03848689429047,-3.88176588922438,6.55593231781864
"1999/05/05",4.70956941621985,1.52360369579707,1.50504513150875,-4.28754870194745,1.25889987464163,0.614882035661379,-5.82999404130753,2.11689598380294,-0.0396118048356708,-2.03848689429047,-3.88176588922438
"1999/05/06",4.94397257382277,4.70956941621985,1.52360369579707,1.50504513150875,-4.28754870194745,1.25889987464163,0.614882035661379,-5.82999404130753,2.11689598380294,-0.0396118048356708,-2.03848689429047
"1999/05/07",0.481215068906771,4.94397257382277,4.70956941621985,1.52360369579707,1.50504513150875,-4.28754870194745,1.25889987464163,0.614882035661379,-5.82999404130753,2.11689598380294,-0.0396118048356708
"1999/05/10",0.845748744153951,0.481215068906771,4.94397257382277,4.70956941621985,1.52360369579707,1.50504513150875,-4.28754870194745,1.25889987464163,0.614882035661379,-5.82999404130753,2.11689598380294
"1999/05/11",-2.78466108773805,0.845748744153951,0.481215068906771,4.94397257382277,4.70956941621985,1.52360369579707,1.50504513150875,-4.28754870194745,1.25889987464163,0.614882035661379,-5.82999404130753
"1999/05/12",3.80470636209616,-2.78466108773805,0.845748744153951,0.481215068906771,4.94397257382277,4.70956941621985,1.52360369579707,1.50504513150875,-4.28754870194745,1.25889987464163,0.614882035661379
"1999/05/13",0,3.80470636209616,-2.78466108773805,0.845748744153951,0.481215068906771,4.94397257382277,4.70956941621985,1.52360369579707,1.50504513150875,-4.28754870194745,1.25889987464163
"1999/05/14",2.57617108946135,0,3.80470636209616,-2.78466108773805,0.845748744153951,0.481215068906771,4.94397257382277,4.70956941621985,1.52360369579707,1.50504513150875,-4.28754870194745
"1999/05/17",7.54947076229784,2.57617108946135,0,3.80470636209616,-2.78466108773805,0.845748744153951,0.481215068906771,4.94397257382277,4.70956941621985,1.52360369579707,1.50504513150875
"1999/05/18",0.977843515127264,7.54947076229784,2.57617108946135,0,3.80470636209616,-2.78466108773805,0.845748744153951,0.481215068906771,4.94397257382277,4.70956941621985,1.52360369579707
"1999/05/19",-8.98757354275248,0.977843515127264,7.54947076229784,2.57617108946135,0,3.80470636209616,-2.78466108773805,0.845748744153951,0.481215068906771,4.94397257382277,4.70956941621985
"1999/05/20",-10.6228331577541,-8.98757354275248,0.977843515127264,7.54947076229784,2.57617108946135,0,3.80470636209616,-2.78466108773805,0.845748744153951,0.481215068906771,4.94397257382277
"1999/05/21",-7.75136800007048,-10.6228331577541,-8.98757354275248,0.977843515127264,7.54947076229784,2.57617108946135,0,3.80470636209616,-2.78466108773805,0.845748744153951,0.481215068906771
"1999/05/24",0,-7.75136800007048,-10.6228331577541,-8.98757354275248,0.977843515127264,7.54947076229784,2.57617108946135,0,3.80470636209616,-2.78466108773805,0.845748744153951
"1999/05/25",12.6792318074677,0,-7.75136800007048,-10.6228331577541,-8.98757354275248,0.977843515127264,7.54947076229784,2.57617108946135,0,3.80470636209616,-2.78466108773805
"1999/05/26",0.150150178359709,12.6792318074677,0,-7.75136800007048,-10.6228331577541,-8.98757354275248,0.977843515127264,7.54947076229784,2.57617108946135,0,3.80470636209616
"1999/05/27",2.18892063586904,0.150150178359709,12.6792318074677,0,-7.75136800007048,-10.6228331577541,-8.98757354275248,0.977843515127264,7.54947076229784,2.57617108946135,0
"1999/05/28",-6.36337318061577,2.18892063586904,0.150150178359709,12.6792318074677,0,-7.75136800007048,-10.6228331577541,-8.98757354275248,0.977843515127264,7.54947076229784,2.57617108946135
"1999/06/01",-1.61643574708554,-6.36337318061577,2.18892063586904,0.150150178359709,12.6792318074677,0,-7.75136800007048,-10.6228331577541,-8.98757354275248,0.977843515127264,7.54947076229784
"1999/06/02",0.198530936758834,-1.61643574708554,-6.36337318061577,2.18892063586904,0.150150178359709,12.6792318074677,0,-7.75136800007048,-10.6228331577541,-8.98757354275248,0.977843515127264
"1999/06/03",1.6912890852641,0.198530936758834,-1.61643574708554,-6.36337318061577,2.18892063586904,0.150150178359709,12.6792318074677,0,-7.75136800007048,-10.6228331577541,-8.98757354275248
"1999/06/04",-9.22726760085468,1.6912890852641,0.198530936758834,-1.61643574708554,-6.36337318061577,2.18892063586904,0.150150178359709,12.6792318074677,0,-7.75136800007048,-10.6228331577541
"1999/06/07",-0.600602406021222,-9.22726760085468,1.6912890852641,0.198530936758834,-1.61643574708554,-6.36337318061577,2.18892063586904,0.150150178359709,12.6792318074677,0,-7.75136800007048
"1999/06/08",-0.474445574036242,-0.600602406021222,-9.22726760085468,1.6912890852641,0.198530936758834,-1.61643574708554,-6.36337318061577,2.18892063586904,0.150150178359709,12.6792318074677,0
"1999/06/09",-2.14122229083658,-0.474445574036242,-0.600602406021222,-9.22726760085468,1.6912890852641,0.198530936758834,-1.61643574708554,-6.36337318061577,2.18892063586904,0.150150178359709,12.6792318074677
"1999/06/10",3.55785898903473,-2.14122229083658,-0.474445574036242,-0.600602406021222,-9.22726760085468,1.6912890852641,0.198530936758834,-1.61643574708554,-6.36337318061577,2.18892063586904,0.150150178359709
"1999/06/11",-4.53434255813154,3.55785898903473,-2.14122229083658,-0.474445574036242,-0.600602406021222,-9.22726760085468,1.6912890852641,0.198530936758834,-1.61643574708554,-6.36337318061577,2.18892063586904
"1999/06/14",4.14997309067524,-4.53434255813154,3.55785898903473,-2.14122229083658,-0.474445574036242,-0.600602406021222,-9.22726760085468,1.6912890852641,0.198530936758834,-1.61643574708554,-6.36337318061577
"1999/06/15",-1.20535251843625,4.14997309067524,-4.53434255813154,3.55785898903473,-2.14122229083658,-0.474445574036242,-0.600602406021222,-9.22726760085468,1.6912890852641,0.198530936758834,-1.61643574708554
"1999/06/16",-5.88667481199479,-1.20535251843625,4.14997309067524,-4.53434255813154,3.55785898903473,-2.14122229083658,-0.474445574036242,-0.600602406021222,-9.22726760085468,1.6912890852641,0.198530936758834
"1999/06/17",-4.12622996779817,-5.88667481199479,-1.20535251843625,4.14997309067524,-4.53434255813154,3.55785898903473,-2.14122229083658,-0.474445574036242,-0.600602406021222,-9.22726760085468,1.6912890852641
"1999/06/18",1.00024649135464,-4.12622996779817,-5.88667481199479,-1.20535251843625,4.14997309067524,-4.53434255813154,3.55785898903473,-2.14122229083658,-0.474445574036242,-0.600602406021222,-9.22726760085468
"1999/06/21",-2.15577210749789,1.00024649135464,-4.12622996779817,-5.88667481199479,-1.20535251843625,4.14997309067524,-4.53434255813154,3.55785898903473,-2.14122229083658,-0.474445574036242,-0.600602406021222
"1999/06/22",1.77590460417631,-2.15577210749789,1.00024649135464,-4.12622996779817,-5.88667481199479,-1.20535251843625,4.14997309067524,-4.53434255813154,3.55785898903473,-2.14122229083658,-0.474445574036242
"1999/06/23",5.41673714956974,1.77590460417631,-2.15577210749789,1.00024649135464,-4.12622996779817,-5.88667481199479,-1.20535251843625,4.14997309067524,-4.53434255813154,3.55785898903473,-2.14122229083658
"1999/06/24",2.62412210745335,5.41673714956974,1.77590460417631,-2.15577210749789,1.00024649135464,-4.12622996779817,-5.88667481199479,-1.20535251843625,4.14997309067524,-4.53434255813154,3.55785898903473
"1999/06/25",-1.99518921669695,2.62412210745335,5.41673714956974,1.77590460417631,-2.15577210749789,1.00024649135464,-4.12622996779817,-5.88667481199479,-1.20535251843625,4.14997309067524,-4.53434255813154
"1999/06/28",3.17347035905913,-1.99518921669695,2.62412210745335,5.41673714956974,1.77590460417631,-2.15577210749789,1.00024649135464,-4.12622996779817,-5.88667481199479,-1.20535251843625,4.14997309067524
"1999/06/29",0.43290110895855,3.17347035905913,-1.99518921669695,2.62412210745335,5.41673714956974,1.77590460417631,-2.15577210749789,1.00024649135464,-4.12622996779817,-5.88667481199479,-1.20535251843625
"1999/06/30",0.817384632616669,0.43290110895855,3.17347035905913,-1.99518921669695,2.62412210745335,5.41673714956974,1.77590460417631,-2.15577210749789,1.00024649135464,-4.12622996779817,-5.88667481199479
"1999/07/01",-7.60873868934424,0.817384632616669,0.43290110895855,3.17347035905913,-1.99518921669695,2.62412210745335,5.41673714956974,1.77590460417631,-2.15577210749789,1.00024649135464,-4.12622996779817
"1999/07/02",-5.75664272284477,-7.60873868934424,0.817384632616669,0.43290110895855,3.17347035905913,-1.99518921669695,2.62412210745335,5.41673714956974,1.77590460417631,-2.15577210749789,1.00024649135464
"1999/07/06",0.926158216584794,-5.75664272284477,-7.60873868934424,0.817384632616669,0.43290110895855,3.17347035905913,-1.99518921669695,2.62412210745335,5.41673714956974,1.77590460417631,-2.15577210749789
"1999/07/07",3.3869204395276,0.926158216584794,-5.75664272284477,-7.60873868934424,0.817384632616669,0.43290110895855,3.17347035905913,-1.99518921669695,2.62412210745335,5.41673714956974,1.77590460417631
"1999/07/08",0.701101259304604,3.3869204395276,0.926158216584794,-5.75664272284477,-7.60873868934424,0.817384632616669,0.43290110895855,3.17347035905913,-1.99518921669695,2.62412210745335,5.41673714956974
"1999/07/09",-3.50746854430013,0.701101259304604,3.3869204395276,0.926158216584794,-5.75664272284477,-7.60873868934424,0.817384632616669,0.43290110895855,3.17347035905913,-1.99518921669695,2.62412210745335
"1999/07/12",1.48434614218207,-3.50746854430013,0.701101259304604,3.3869204395276,0.926158216584794,-5.75664272284477,-7.60873868934424,0.817384632616669,0.43290110895855,3.17347035905913,-1.99518921669695
"1999/07/13",6.62006371559811,1.48434614218207,-3.50746854430013,0.701101259304604,3.3869204395276,0.926158216584794,-5.75664272284477,-7.60873868934424,0.817384632616669,0.43290110895855,3.17347035905913
"1999/07/14",0.266548358613994,6.62006371559811,1.48434614218207,-3.50746854430013,0.701101259304604,3.3869204395276,0.926158216584794,-5.75664272284477,-7.60873868934424,0.817384632616669,0.43290110895855
"1999/07/15",-11.4074304827069,0.266548358613994,6.62006371559811,1.48434614218207,-3.50746854430013,0.701101259304604,3.3869204395276,0.926158216584794,-5.75664272284477,-7.60873868934424,0.817384632616669
"1999/07/16",-1.70515666020354,-11.4074304827069,0.266548358613994,6.62006371559811,1.48434614218207,-3.50746854430013,0.701101259304604,3.3869204395276,0.926158216584794,-5.75664272284477,-7.60873868934424
"1999/07/19",0.755861497392685,-1.70515666020354,-11.4074304827069,0.266548358613994,6.62006371559811,1.48434614218207,-3.50746854430013,0.701101259304604,3.3869204395276,0.926158216584794,-5.75664272284477
"1999/07/20",9.15609184054,0.755861497392685,-1.70515666020354,-11.4074304827069,0.266548358613994,6.62006371559811,1.48434614218207,-3.50746854430013,0.701101259304604,3.3869204395276,0.926158216584794
"1999/07/21",10.5543732954052,9.15609184054,0.755861497392685,-1.70515666020354,-11.4074304827069,0.266548358613994,6.62006371559811,1.48434614218207,-3.50746854430013,0.701101259304604,3.3869204395276
"1999/07/22",4.15801571659693,10.5543732954052,9.15609184054,0.755861497392685,-1.70515666020354,-11.4074304827069,0.266548358613994,6.62006371559811,1.48434614218207,-3.50746854430013,0.701101259304604
"1999/07/23",1.29642357867148,4.15801571659693,10.5543732954052,9.15609184054,0.755861497392685,-1.70515666020354,-11.4074304827069,0.266548358613994,6.62006371559811,1.48434614218207,-3.50746854430013
"1999/07/26",9.80740807877929,1.29642357867148,4.15801571659693,10.5543732954052,9.15609184054,0.755861497392685,-1.70515666020354,-11.4074304827069,0.266548358613994,6.62006371559811,1.48434614218207
"1999/07/27",-2.9445574398697,9.80740807877929,1.29642357867148,4.15801571659693,10.5543732954052,9.15609184054,0.755861497392685,-1.70515666020354,-11.4074304827069,0.266548358613994,6.62006371559811
