"Date","STOXX","STOXX_T1","STOXX_T2","STOXX_T3","STOXX_T4","STOXX_T5","STOXX_T6","STOXX_T7","STOXX_T8","STOXX_T9","STOXX_T10"
"2004/05/20",0.855303837642651,1.75727903016956,0.898184586986872,1.85699233326684,1.16646027988807,1.11422979465878,1.07541214550615,1.10144635331597,2.6937087511838,0.985349726951235,1.31753038419307
"2004/05/21",0.890414493095903,0.855303837642651,1.75727903016956,0.898184586986872,1.85699233326684,1.16646027988807,1.11422979465878,1.07541214550615,1.10144635331597,2.6937087511838,0.985349726951235
"2004/05/24",1.03395233785069,0.890414493095903,0.855303837642651,1.75727903016956,0.898184586986872,1.85699233326684,1.16646027988807,1.11422979465878,1.07541214550615,1.10144635331597,2.6937087511838
"2004/05/25",0.788969740147305,1.03395233785069,0.890414493095903,0.855303837642651,1.75727903016956,0.898184586986872,1.85699233326684,1.16646027988807,1.11422979465878,1.07541214550615,1.10144635331597
"2004/05/26",1.07651328987268,0.788969740147305,1.03395233785069,0.890414493095903,0.855303837642651,1.75727903016956,0.898184586986872,1.85699233326684,1.16646027988807,1.11422979465878,1.07541214550615
"2004/05/27",0.837842612294093,1.07651328987268,0.788969740147305,1.03395233785069,0.890414493095903,0.855303837642651,1.75727903016956,0.898184586986872,1.85699233326684,1.16646027988807,1.11422979465878
"2004/05/28",0.82886819144683,0.837842612294093,1.07651328987268,0.788969740147305,1.03395233785069,0.890414493095903,0.855303837642651,1.75727903016956,0.898184586986872,1.85699233326684,1.16646027988807
"2004/06/01",0.963862355285361,0.82886819144683,0.837842612294093,1.07651328987268,0.788969740147305,1.03395233785069,0.890414493095903,0.855303837642651,1.75727903016956,0.898184586986872,1.85699233326684
"2004/06/02",0.941151824623532,0.963862355285361,0.82886819144683,0.837842612294093,1.07651328987268,0.788969740147305,1.03395233785069,0.890414493095903,0.855303837642651,1.75727903016956,0.898184586986872
"2004/06/03",0.909543311880956,0.941151824623532,0.963862355285361,0.82886819144683,0.837842612294093,1.07651328987268,0.788969740147305,1.03395233785069,0.890414493095903,0.855303837642651,1.75727903016956
"2004/06/04",0.868606809384254,0.909543311880956,0.941151824623532,0.963862355285361,0.82886819144683,0.837842612294093,1.07651328987268,0.788969740147305,1.03395233785069,0.890414493095903,0.855303837642651
"2004/06/07",0.849436036802231,0.868606809384254,0.909543311880956,0.941151824623532,0.963862355285361,0.82886819144683,0.837842612294093,1.07651328987268,0.788969740147305,1.03395233785069,0.890414493095903
"2004/06/08",0.480904872644228,0.849436036802231,0.868606809384254,0.909543311880956,0.941151824623532,0.963862355285361,0.82886819144683,0.837842612294093,1.07651328987268,0.788969740147305,1.03395233785069
"2004/06/09",0.487627704938109,0.480904872644228,0.849436036802231,0.868606809384254,0.909543311880956,0.941151824623532,0.963862355285361,0.82886819144683,0.837842612294093,1.07651328987268,0.788969740147305
"2004/06/10",0.44673769117427,0.487627704938109,0.480904872644228,0.849436036802231,0.868606809384254,0.909543311880956,0.941151824623532,0.963862355285361,0.82886819144683,0.837842612294093,1.07651328987268
"2004/06/11",0.487822985156061,0.44673769117427,0.487627704938109,0.480904872644228,0.849436036802231,0.868606809384254,0.909543311880956,0.941151824623532,0.963862355285361,0.82886819144683,0.837842612294093
"2004/06/14",1.60583663403644,0.487822985156061,0.44673769117427,0.487627704938109,0.480904872644228,0.849436036802231,0.868606809384254,0.909543311880956,0.941151824623532,0.963862355285361,0.82886819144683
"2004/06/15",0.961782022395585,1.60583663403644,0.487822985156061,0.44673769117427,0.487627704938109,0.480904872644228,0.849436036802231,0.868606809384254,0.909543311880956,0.941151824623532,0.963862355285361
"2004/06/16",0.97380076821354,0.961782022395585,1.60583663403644,0.487822985156061,0.44673769117427,0.487627704938109,0.480904872644228,0.849436036802231,0.868606809384254,0.909543311880956,0.941151824623532
"2004/06/17",0.548015064703566,0.97380076821354,0.961782022395585,1.60583663403644,0.487822985156061,0.44673769117427,0.487627704938109,0.480904872644228,0.849436036802231,0.868606809384254,0.909543311880956
"2004/06/18",0.544350421266149,0.548015064703566,0.97380076821354,0.961782022395585,1.60583663403644,0.487822985156061,0.44673769117427,0.487627704938109,0.480904872644228,0.849436036802231,0.868606809384254
"2004/06/21",0.519057711458348,0.544350421266149,0.548015064703566,0.97380076821354,0.961782022395585,1.60583663403644,0.487822985156061,0.44673769117427,0.487627704938109,0.480904872644228,0.849436036802231
"2004/06/22",1.13633102802249,0.519057711458348,0.544350421266149,0.548015064703566,0.97380076821354,0.961782022395585,1.60583663403644,0.487822985156061,0.44673769117427,0.487627704938109,0.480904872644228
"2004/06/23",0.644212876161276,1.13633102802249,0.519057711458348,0.544350421266149,0.548015064703566,0.97380076821354,0.961782022395585,1.60583663403644,0.487822985156061,0.44673769117427,0.487627704938109
"2004/06/24",0.760395584803497,0.644212876161276,1.13633102802249,0.519057711458348,0.544350421266149,0.548015064703566,0.97380076821354,0.961782022395585,1.60583663403644,0.487822985156061,0.44673769117427
"2004/06/25",0.483727424985592,0.760395584803497,0.644212876161276,1.13633102802249,0.519057711458348,0.544350421266149,0.548015064703566,0.97380076821354,0.961782022395585,1.60583663403644,0.487822985156061
"2004/06/28",1.00486274487563,0.483727424985592,0.760395584803497,0.644212876161276,1.13633102802249,0.519057711458348,0.544350421266149,0.548015064703566,0.97380076821354,0.961782022395585,1.60583663403644
"2004/06/29",0.638875723886567,1.00486274487563,0.483727424985592,0.760395584803497,0.644212876161276,1.13633102802249,0.519057711458348,0.544350421266149,0.548015064703566,0.97380076821354,0.961782022395585
"2004/06/30",0.835165994468667,0.638875723886567,1.00486274487563,0.483727424985592,0.760395584803497,0.644212876161276,1.13633102802249,0.519057711458348,0.544350421266149,0.548015064703566,0.97380076821354
"2004/07/01",1.18481875149872,0.835165994468667,0.638875723886567,1.00486274487563,0.483727424985592,0.760395584803497,0.644212876161276,1.13633102802249,0.519057711458348,0.544350421266149,0.548015064703566
"2004/07/02",0.961627549445598,1.18481875149872,0.835165994468667,0.638875723886567,1.00486274487563,0.483727424985592,0.760395584803497,0.644212876161276,1.13633102802249,0.519057711458348,0.544350421266149
"2004/07/05",0.410401230905855,0.961627549445598,1.18481875149872,0.835165994468667,0.638875723886567,1.00486274487563,0.483727424985592,0.760395584803497,0.644212876161276,1.13633102802249,0.519057711458348
"2004/07/06",0.922015792965514,0.410401230905855,0.961627549445598,1.18481875149872,0.835165994468667,0.638875723886567,1.00486274487563,0.483727424985592,0.760395584803497,0.644212876161276,1.13633102802249
"2004/07/07",0.636526342022403,0.922015792965514,0.410401230905855,0.961627549445598,1.18481875149872,0.835165994468667,0.638875723886567,1.00486274487563,0.483727424985592,0.760395584803497,0.644212876161276
"2004/07/08",1.02018098841992,0.636526342022403,0.922015792965514,0.410401230905855,0.961627549445598,1.18481875149872,0.835165994468667,0.638875723886567,1.00486274487563,0.483727424985592,0.760395584803497
"2004/07/09",0.799310439031409,1.02018098841992,0.636526342022403,0.922015792965514,0.410401230905855,0.961627549445598,1.18481875149872,0.835165994468667,0.638875723886567,1.00486274487563,0.483727424985592
"2004/07/12",0.809891030569521,0.799310439031409,1.02018098841992,0.636526342022403,0.922015792965514,0.410401230905855,0.961627549445598,1.18481875149872,0.835165994468667,0.638875723886567,1.00486274487563
"2004/07/13",0.540792549590741,0.809891030569521,0.799310439031409,1.02018098841992,0.636526342022403,0.922015792965514,0.410401230905855,0.961627549445598,1.18481875149872,0.835165994468667,0.638875723886567
"2004/07/14",0.947912882346369,0.540792549590741,0.809891030569521,0.799310439031409,1.02018098841992,0.636526342022403,0.922015792965514,0.410401230905855,0.961627549445598,1.18481875149872,0.835165994468667
"2004/07/15",1.02128287522101,0.947912882346369,0.540792549590741,0.809891030569521,0.799310439031409,1.02018098841992,0.636526342022403,0.922015792965514,0.410401230905855,0.961627549445598,1.18481875149872
"2004/07/16",0.754651528507999,1.02128287522101,0.947912882346369,0.540792549590741,0.809891030569521,0.799310439031409,1.02018098841992,0.636526342022403,0.922015792965514,0.410401230905855,0.961627549445598
"2004/07/19",0.530462178961955,0.754651528507999,1.02128287522101,0.947912882346369,0.540792549590741,0.809891030569521,0.799310439031409,1.02018098841992,0.636526342022403,0.922015792965514,0.410401230905855
"2004/07/20",1.04938275748525,0.530462178961955,0.754651528507999,1.02128287522101,0.947912882346369,0.540792549590741,0.809891030569521,0.799310439031409,1.02018098841992,0.636526342022403,0.922015792965514
"2004/07/21",0.990255132367857,1.04938275748525,0.530462178961955,0.754651528507999,1.02128287522101,0.947912882346369,0.540792549590741,0.809891030569521,0.799310439031409,1.02018098841992,0.636526342022403
"2004/07/22",1.37720890855206,0.990255132367857,1.04938275748525,0.530462178961955,0.754651528507999,1.02128287522101,0.947912882346369,0.540792549590741,0.809891030569521,0.799310439031409,1.02018098841992
"2004/07/23",0.472613598722216,1.37720890855206,0.990255132367857,1.04938275748525,0.530462178961955,0.754651528507999,1.02128287522101,0.947912882346369,0.540792549590741,0.809891030569521,0.799310439031409
"2004/07/26",1.16859158237972,0.472613598722216,1.37720890855206,0.990255132367857,1.04938275748525,0.530462178961955,0.754651528507999,1.02128287522101,0.947912882346369,0.540792549590741,0.809891030569521
"2004/07/27",0.824045749369073,1.16859158237972,0.472613598722216,1.37720890855206,0.990255132367857,1.04938275748525,0.530462178961955,0.754651528507999,1.02128287522101,0.947912882346369,0.540792549590741
"2004/07/28",0.697578254102638,0.824045749369073,1.16859158237972,0.472613598722216,1.37720890855206,0.990255132367857,1.04938275748525,0.530462178961955,0.754651528507999,1.02128287522101,0.947912882346369
"2004/07/29",1.11961532102685,0.697578254102638,0.824045749369073,1.16859158237972,0.472613598722216,1.37720890855206,0.990255132367857,1.04938275748525,0.530462178961955,0.754651528507999,1.02128287522101
"2004/07/30",0.89830905653141,1.11961532102685,0.697578254102638,0.824045749369073,1.16859158237972,0.472613598722216,1.37720890855206,0.990255132367857,1.04938275748525,0.530462178961955,0.754651528507999
"2004/08/02",0.538583719920815,0.89830905653141,1.11961532102685,0.697578254102638,0.824045749369073,1.16859158237972,0.472613598722216,1.37720890855206,0.990255132367857,1.04938275748525,0.530462178961955
"2004/08/03",0.427195119969426,0.538583719920815,0.89830905653141,1.11961532102685,0.697578254102638,0.824045749369073,1.16859158237972,0.472613598722216,1.37720890855206,0.990255132367857,1.04938275748525
"2004/08/04",1.16865957129075,0.427195119969426,0.538583719920815,0.89830905653141,1.11961532102685,0.697578254102638,0.824045749369073,1.16859158237972,0.472613598722216,1.37720890855206,0.990255132367857
"2004/08/05",0.525911060645345,1.16865957129075,0.427195119969426,0.538583719920815,0.89830905653141,1.11961532102685,0.697578254102638,0.824045749369073,1.16859158237972,0.472613598722216,1.37720890855206
"2004/08/06",2.11258952733644,0.525911060645345,1.16865957129075,0.427195119969426,0.538583719920815,0.89830905653141,1.11961532102685,0.697578254102638,0.824045749369073,1.16859158237972,0.472613598722216
"2004/08/09",1.34265747978377,2.11258952733644,0.525911060645345,1.16865957129075,0.427195119969426,0.538583719920815,0.89830905653141,1.11961532102685,0.697578254102638,0.824045749369073,1.16859158237972
"2004/08/10",0.708693260176396,1.34265747978377,2.11258952733644,0.525911060645345,1.16865957129075,0.427195119969426,0.538583719920815,0.89830905653141,1.11961532102685,0.697578254102638,0.824045749369073
"2004/08/11",1.47312960445563,0.708693260176396,1.34265747978377,2.11258952733644,0.525911060645345,1.16865957129075,0.427195119969426,0.538583719920815,0.89830905653141,1.11961532102685,0.697578254102638
"2004/08/12",1.16267356074715,1.47312960445563,0.708693260176396,1.34265747978377,2.11258952733644,0.525911060645345,1.16865957129075,0.427195119969426,0.538583719920815,0.89830905653141,1.11961532102685
"2004/08/13",0.670405302745802,1.16267356074715,1.47312960445563,0.708693260176396,1.34265747978377,2.11258952733644,0.525911060645345,1.16865957129075,0.427195119969426,0.538583719920815,0.89830905653141
"2004/08/16",1.60793279443237,0.670405302745802,1.16267356074715,1.47312960445563,0.708693260176396,1.34265747978377,2.11258952733644,0.525911060645345,1.16865957129075,0.427195119969426,0.538583719920815
"2004/08/17",0.960075859573895,1.60793279443237,0.670405302745802,1.16267356074715,1.47312960445563,0.708693260176396,1.34265747978377,2.11258952733644,0.525911060645345,1.16865957129075,0.427195119969426
"2004/08/18",0.77491107088612,0.960075859573895,1.60793279443237,0.670405302745802,1.16267356074715,1.47312960445563,0.708693260176396,1.34265747978377,2.11258952733644,0.525911060645345,1.16865957129075
"2004/08/19",0.579131963695367,0.77491107088612,0.960075859573895,1.60793279443237,0.670405302745802,1.16267356074715,1.47312960445563,0.708693260176396,1.34265747978377,2.11258952733644,0.525911060645345
"2004/08/20",0.493593023824612,0.579131963695367,0.77491107088612,0.960075859573895,1.60793279443237,0.670405302745802,1.16267356074715,1.47312960445563,0.708693260176396,1.34265747978377,2.11258952733644
"2004/08/23",1.32124678733891,0.493593023824612,0.579131963695367,0.77491107088612,0.960075859573895,1.60793279443237,0.670405302745802,1.16267356074715,1.47312960445563,0.708693260176396,1.34265747978377
"2004/08/24",0.572648804678622,1.32124678733891,0.493593023824612,0.579131963695367,0.77491107088612,0.960075859573895,1.60793279443237,0.670405302745802,1.16267356074715,1.47312960445563,0.708693260176396
"2004/08/25",0.520736539180966,0.572648804678622,1.32124678733891,0.493593023824612,0.579131963695367,0.77491107088612,0.960075859573895,1.60793279443237,0.670405302745802,1.16267356074715,1.47312960445563
"2004/08/26",0.710560175158648,0.520736539180966,0.572648804678622,1.32124678733891,0.493593023824612,0.579131963695367,0.77491107088612,0.960075859573895,1.60793279443237,0.670405302745802,1.16267356074715
"2004/08/27",0.752060754927175,0.710560175158648,0.520736539180966,0.572648804678622,1.32124678733891,0.493593023824612,0.579131963695367,0.77491107088612,0.960075859573895,1.60793279443237,0.670405302745802
"2004/08/30",0.275473841403961,0.752060754927175,0.710560175158648,0.520736539180966,0.572648804678622,1.32124678733891,0.493593023824612,0.579131963695367,0.77491107088612,0.960075859573895,1.60793279443237
"2004/08/31",0.810208320156214,0.275473841403961,0.752060754927175,0.710560175158648,0.520736539180966,0.572648804678622,1.32124678733891,0.493593023824612,0.579131963695367,0.77491107088612,0.960075859573895
"2004/09/01",0.767366622704913,0.810208320156214,0.275473841403961,0.752060754927175,0.710560175158648,0.520736539180966,0.572648804678622,1.32124678733891,0.493593023824612,0.579131963695367,0.77491107088612
"2004/09/02",0.913090636656388,0.767366622704913,0.810208320156214,0.275473841403961,0.752060754927175,0.710560175158648,0.520736539180966,0.572648804678622,1.32124678733891,0.493593023824612,0.579131963695367
"2004/09/03",1.13143770573032,0.913090636656388,0.767366622704913,0.810208320156214,0.275473841403961,0.752060754927175,0.710560175158648,0.520736539180966,0.572648804678622,1.32124678733891,0.493593023824612
"2004/09/06",0.469600492833422,1.13143770573032,0.913090636656388,0.767366622704913,0.810208320156214,0.275473841403961,0.752060754927175,0.710560175158648,0.520736539180966,0.572648804678622,1.32124678733891
"2004/09/07",0.431495096251666,0.469600492833422,1.13143770573032,0.913090636656388,0.767366622704913,0.810208320156214,0.275473841403961,0.752060754927175,0.710560175158648,0.520736539180966,0.572648804678622
"2004/09/08",0.406258269555426,0.431495096251666,0.469600492833422,1.13143770573032,0.913090636656388,0.767366622704913,0.810208320156214,0.275473841403961,0.752060754927175,0.710560175158648,0.520736539180966
"2004/09/09",0.784119618734103,0.406258269555426,0.431495096251666,0.469600492833422,1.13143770573032,0.913090636656388,0.767366622704913,0.810208320156214,0.275473841403961,0.752060754927175,0.710560175158648
"2004/09/10",0.669038007572542,0.784119618734103,0.406258269555426,0.431495096251666,0.469600492833422,1.13143770573032,0.913090636656388,0.767366622704913,0.810208320156214,0.275473841403961,0.752060754927175
"2004/09/13",0.681365217077623,0.669038007572542,0.784119618734103,0.406258269555426,0.431495096251666,0.469600492833422,1.13143770573032,0.913090636656388,0.767366622704913,0.810208320156214,0.275473841403961
"2004/09/14",0.497254614749032,0.681365217077623,0.669038007572542,0.784119618734103,0.406258269555426,0.431495096251666,0.469600492833422,1.13143770573032,0.913090636656388,0.767366622704913,0.810208320156214
"2004/09/15",0.664591620560717,0.497254614749032,0.681365217077623,0.669038007572542,0.784119618734103,0.406258269555426,0.431495096251666,0.469600492833422,1.13143770573032,0.913090636656388,0.767366622704913
"2004/09/16",0.484688891558172,0.664591620560717,0.497254614749032,0.681365217077623,0.669038007572542,0.784119618734103,0.406258269555426,0.431495096251666,0.469600492833422,1.13143770573032,0.913090636656388
"2004/09/17",1.08567882424326,0.484688891558172,0.664591620560717,0.497254614749032,0.681365217077623,0.669038007572542,0.784119618734103,0.406258269555426,0.431495096251666,0.469600492833422,1.13143770573032
"2004/09/20",0.720135891271045,1.08567882424326,0.484688891558172,0.664591620560717,0.497254614749032,0.681365217077623,0.669038007572542,0.784119618734103,0.406258269555426,0.431495096251666,0.469600492833422
"2004/09/21",0.681291864740796,0.720135891271045,1.08567882424326,0.484688891558172,0.664591620560717,0.497254614749032,0.681365217077623,0.669038007572542,0.784119618734103,0.406258269555426,0.431495096251666
"2004/09/22",0.77236519358701,0.681291864740796,0.720135891271045,1.08567882424326,0.484688891558172,0.664591620560717,0.497254614749032,0.681365217077623,0.669038007572542,0.784119618734103,0.406258269555426
"2004/09/23",0.879478871859973,0.77236519358701,0.681291864740796,0.720135891271045,1.08567882424326,0.484688891558172,0.664591620560717,0.497254614749032,0.681365217077623,0.669038007572542,0.784119618734103
"2004/09/24",0.637641345784346,0.879478871859973,0.77236519358701,0.681291864740796,0.720135891271045,1.08567882424326,0.484688891558172,0.664591620560717,0.497254614749032,0.681365217077623,0.669038007572542
"2004/09/27",0.877915586106504,0.637641345784346,0.879478871859973,0.77236519358701,0.681291864740796,0.720135891271045,1.08567882424326,0.484688891558172,0.664591620560717,0.497254614749032,0.681365217077623
"2004/09/28",0.853752985739842,0.877915586106504,0.637641345784346,0.879478871859973,0.77236519358701,0.681291864740796,0.720135891271045,1.08567882424326,0.484688891558172,0.664591620560717,0.497254614749032
"2004/09/29",0.672981266974038,0.853752985739842,0.877915586106504,0.637641345784346,0.879478871859973,0.77236519358701,0.681291864740796,0.720135891271045,1.08567882424326,0.484688891558172,0.664591620560717
"2004/09/30",1.11704880884016,0.672981266974038,0.853752985739842,0.877915586106504,0.637641345784346,0.879478871859973,0.77236519358701,0.681291864740796,0.720135891271045,1.08567882424326,0.484688891558172
"2004/10/01",1.65093451142866,1.11704880884016,0.672981266974038,0.853752985739842,0.877915586106504,0.637641345784346,0.879478871859973,0.77236519358701,0.681291864740796,0.720135891271045,1.08567882424326
"2004/10/04",1.0192828679302,1.65093451142866,1.11704880884016,0.672981266974038,0.853752985739842,0.877915586106504,0.637641345784346,0.879478871859973,0.77236519358701,0.681291864740796,0.720135891271045
"2004/10/05",0.736170776348288,1.0192828679302,1.65093451142866,1.11704880884016,0.672981266974038,0.853752985739842,0.877915586106504,0.637641345784346,0.879478871859973,0.77236519358701,0.681291864740796
"2004/10/06",0.597532550637681,0.736170776348288,1.0192828679302,1.65093451142866,1.11704880884016,0.672981266974038,0.853752985739842,0.877915586106504,0.637641345784346,0.879478871859973,0.77236519358701
"2004/10/07",0.768513305087115,0.597532550637681,0.736170776348288,1.0192828679302,1.65093451142866,1.11704880884016,0.672981266974038,0.853752985739842,0.877915586106504,0.637641345784346,0.879478871859973
"2004/10/08",0.988301786116974,0.768513305087115,0.597532550637681,0.736170776348288,1.0192828679302,1.65093451142866,1.11704880884016,0.672981266974038,0.853752985739842,0.877915586106504,0.637641345784346
"2004/10/11",0.399696117119586,0.988301786116974,0.768513305087115,0.597532550637681,0.736170776348288,1.0192828679302,1.65093451142866,1.11704880884016,0.672981266974038,0.853752985739842,0.877915586106504
"2004/10/12",1.17531411902458,0.399696117119586,0.988301786116974,0.768513305087115,0.597532550637681,0.736170776348288,1.0192828679302,1.65093451142866,1.11704880884016,0.672981266974038,0.853752985739842
"2004/10/13",0.689557466559698,1.17531411902458,0.399696117119586,0.988301786116974,0.768513305087115,0.597532550637681,0.736170776348288,1.0192828679302,1.65093451142866,1.11704880884016,0.672981266974038
"2004/10/14",0.60277331034353,0.689557466559698,1.17531411902458,0.399696117119586,0.988301786116974,0.768513305087115,0.597532550637681,0.736170776348288,1.0192828679302,1.65093451142866,1.11704880884016
"2004/10/15",0.631204736081159,0.60277331034353,0.689557466559698,1.17531411902458,0.399696117119586,0.988301786116974,0.768513305087115,0.597532550637681,0.736170776348288,1.0192828679302,1.65093451142866
"2004/10/18",0.664736910718222,0.631204736081159,0.60277331034353,0.689557466559698,1.17531411902458,0.399696117119586,0.988301786116974,0.768513305087115,0.597532550637681,0.736170776348288,1.0192828679302
"2004/10/19",1.16094451952344,0.664736910718222,0.631204736081159,0.60277331034353,0.689557466559698,1.17531411902458,0.399696117119586,0.988301786116974,0.768513305087115,0.597532550637681,0.736170776348288
"2004/10/20",1.20707300191523,1.16094451952344,0.664736910718222,0.631204736081159,0.60277331034353,0.689557466559698,1.17531411902458,0.399696117119586,0.988301786116974,0.768513305087115,0.597532550637681
"2004/10/21",0.789263219915881,1.20707300191523,1.16094451952344,0.664736910718222,0.631204736081159,0.60277331034353,0.689557466559698,1.17531411902458,0.399696117119586,0.988301786116974,0.768513305087115
"2004/10/22",0.586293989354392,0.789263219915881,1.20707300191523,1.16094451952344,0.664736910718222,0.631204736081159,0.60277331034353,0.689557466559698,1.17531411902458,0.399696117119586,0.988301786116974
"2004/10/25",1.565491359524,0.586293989354392,0.789263219915881,1.20707300191523,1.16094451952344,0.664736910718222,0.631204736081159,0.60277331034353,0.689557466559698,1.17531411902458,0.399696117119586
"2004/10/26",0.528754856607261,1.565491359524,0.586293989354392,0.789263219915881,1.20707300191523,1.16094451952344,0.664736910718222,0.631204736081159,0.60277331034353,0.689557466559698,1.17531411902458
"2004/10/27",1.06629333860626,0.528754856607261,1.565491359524,0.586293989354392,0.789263219915881,1.20707300191523,1.16094451952344,0.664736910718222,0.631204736081159,0.60277331034353,0.689557466559698
"2004/10/28",0.818774448276205,1.06629333860626,0.528754856607261,1.565491359524,0.586293989354392,0.789263219915881,1.20707300191523,1.16094451952344,0.664736910718222,0.631204736081159,0.60277331034353
"2004/10/29",0.626776848444077,0.818774448276205,1.06629333860626,0.528754856607261,1.565491359524,0.586293989354392,0.789263219915881,1.20707300191523,1.16094451952344,0.664736910718222,0.631204736081159
"2004/11/01",1.07764380956379,0.626776848444077,0.818774448276205,1.06629333860626,0.528754856607261,1.565491359524,0.586293989354392,0.789263219915881,1.20707300191523,1.16094451952344,0.664736910718222
"2004/11/02",0.771889569750428,1.07764380956379,0.626776848444077,0.818774448276205,1.06629333860626,0.528754856607261,1.565491359524,0.586293989354392,0.789263219915881,1.20707300191523,1.16094451952344
"2004/11/03",0.566527312805842,0.771889569750428,1.07764380956379,0.626776848444077,0.818774448276205,1.06629333860626,0.528754856607261,1.565491359524,0.586293989354392,0.789263219915881,1.20707300191523
"2004/11/04",0.626447388387952,0.566527312805842,0.771889569750428,1.07764380956379,0.626776848444077,0.818774448276205,1.06629333860626,0.528754856607261,1.565491359524,0.586293989354392,0.789263219915881
"2004/11/05",0.967607204228127,0.626447388387952,0.566527312805842,0.771889569750428,1.07764380956379,0.626776848444077,0.818774448276205,1.06629333860626,0.528754856607261,1.565491359524,0.586293989354392
"2004/11/08",0.447733914419679,0.967607204228127,0.626447388387952,0.566527312805842,0.771889569750428,1.07764380956379,0.626776848444077,0.818774448276205,1.06629333860626,0.528754856607261,1.565491359524
"2004/11/09",0.341976607020644,0.447733914419679,0.967607204228127,0.626447388387952,0.566527312805842,0.771889569750428,1.07764380956379,0.626776848444077,0.818774448276205,1.06629333860626,0.528754856607261
"2004/11/10",0.495312300364947,0.341976607020644,0.447733914419679,0.967607204228127,0.626447388387952,0.566527312805842,0.771889569750428,1.07764380956379,0.626776848444077,0.818774448276205,1.06629333860626
"2004/11/11",1.02369897428307,0.495312300364947,0.341976607020644,0.447733914419679,0.967607204228127,0.626447388387952,0.566527312805842,0.771889569750428,1.07764380956379,0.626776848444077,0.818774448276205
"2004/11/12",0.361472765639981,1.02369897428307,0.495312300364947,0.341976607020644,0.447733914419679,0.967607204228127,0.626447388387952,0.566527312805842,0.771889569750428,1.07764380956379,0.626776848444077
"2004/11/15",0.817768244300865,0.361472765639981,1.02369897428307,0.495312300364947,0.341976607020644,0.447733914419679,0.967607204228127,0.626447388387952,0.566527312805842,0.771889569750428,1.07764380956379
"2004/11/16",0.875516733951187,0.817768244300865,0.361472765639981,1.02369897428307,0.495312300364947,0.341976607020644,0.447733914419679,0.967607204228127,0.626447388387952,0.566527312805842,0.771889569750428
