"Date","VIX","VIX_T1","VIX_T2","VIX_T3","VIX_T4","VIX_T5","VIX_T6","VIX_T7","VIX_T8","VIX_T9","VIX_T10"
"1994/01/18",-0.600084913086452,-0.921662638245602,0.0897198375539698,-5.39800854134906,-4.69491439793273,-6.43170619295796,0.935455158888665,-4.54826694214745,-1.75905857523286,-4.73091957842611,-7.75206421605041
"1994/01/19",0.170216702916903,-0.600084913086452,-0.921662638245602,0.0897198375539698,-5.39800854134906,-4.69491439793273,-6.43170619295796,0.935455158888665,-4.54826694214745,-1.75905857523286,-4.73091957842611
"1994/01/20",-5.66107224594821,0.170216702916903,-0.600084913086452,-0.921662638245602,0.0897198375539698,-5.39800854134906,-4.69491439793273,-6.43170619295796,0.935455158888665,-4.54826694214745,-1.75905857523286
"1994/01/21",1.72810608834535,-5.66107224594821,0.170216702916903,-0.600084913086452,-0.921662638245602,0.0897198375539698,-5.39800854134906,-4.69491439793273,-6.43170619295796,0.935455158888665,-4.54826694214745
"1994/01/24",0.0862460480501426,1.72810608834535,-5.66107224594821,0.170216702916903,-0.600084913086452,-0.921662638245602,0.0897198375539698,-5.39800854134906,-4.69491439793273,-6.43170619295796,0.935455158888665
"1994/01/25",3.94316801168584,0.0862460480501426,1.72810608834535,-5.66107224594821,0.170216702916903,-0.600084913086452,-0.921662638245602,0.0897198375539698,-5.39800854134906,-4.69491439793273,-6.43170619295796
"1994/01/26",-5.14723420218575,3.94316801168584,0.0862460480501426,1.72810608834535,-5.66107224594821,0.170216702916903,-0.600084913086452,-0.921662638245602,0.0897198375539698,-5.39800854134906,-4.69491439793273
"1994/01/27",-3.7164772030216,-5.14723420218575,3.94316801168584,0.0862460480501426,1.72810608834535,-5.66107224594821,0.170216702916903,-0.600084913086452,-0.921662638245602,0.0897198375539698,-5.39800854134906
"1994/01/28",0.80808446587306,-3.7164772030216,-5.14723420218575,3.94316801168584,0.0862460480501426,1.72810608834535,-5.66107224594821,0.170216702916903,-0.600084913086452,-0.921662638245602,0.0897198375539698
"1994/01/31",6.0095586927253,0.80808446587306,-3.7164772030216,-5.14723420218575,3.94316801168584,0.0862460480501426,1.72810608834535,-5.66107224594821,0.170216702916903,-0.600084913086452,-0.921662638245602
"1994/02/01",-1.49118141318922,6.0095586927253,0.80808446587306,-3.7164772030216,-5.14723420218575,3.94316801168584,0.0862460480501426,1.72810608834535,-5.66107224594821,0.170216702916903,-0.600084913086452
"1994/02/02",0.661938077352042,-1.49118141318922,6.0095586927253,0.80808446587306,-3.7164772030216,-5.14723420218575,3.94316801168584,0.0862460480501426,1.72810608834535,-5.66107224594821,0.170216702916903
"1994/02/03",1.12255514539714,0.661938077352042,-1.49118141318922,6.0095586927253,0.80808446587306,-3.7164772030216,-5.14723420218575,3.94316801168584,0.0862460480501426,1.72810608834535,-5.66107224594821
"1994/02/04",35.3401615031954,1.12255514539714,0.661938077352042,-1.49118141318922,6.0095586927253,0.80808446587306,-3.7164772030216,-5.14723420218575,3.94316801168584,0.0862460480501426,1.72810608834535
"1994/02/07",-8.83834029866031,35.3401615031954,1.12255514539714,0.661938077352042,-1.49118141318922,6.0095586927253,0.80808446587306,-3.7164772030216,-5.14723420218575,3.94316801168584,0.0862460480501426
"1994/02/08",8.95435371599484,-8.83834029866031,35.3401615031954,1.12255514539714,0.661938077352042,-1.49118141318922,6.0095586927253,0.80808446587306,-3.7164772030216,-5.14723420218575,3.94316801168584
"1994/02/09",2.97618565294808,8.95435371599484,-8.83834029866031,35.3401615031954,1.12255514539714,0.661938077352042,-1.49118141318922,6.0095586927253,0.80808446587306,-3.7164772030216,-5.14723420218575
"1994/02/10",11.5240641251093,2.97618565294808,8.95435371599484,-8.83834029866031,35.3401615031954,1.12255514539714,0.661938077352042,-1.49118141318922,6.0095586927253,0.80808446587306,-3.7164772030216
"1994/02/11",-4.85925727025682,11.5240641251093,2.97618565294808,8.95435371599484,-8.83834029866031,35.3401615031954,1.12255514539714,0.661938077352042,-1.49118141318922,6.0095586927253,0.80808446587306
"1994/02/14",0.210303149728208,-4.85925727025682,11.5240641251093,2.97618565294808,8.95435371599484,-8.83834029866031,35.3401615031954,1.12255514539714,0.661938077352042,-1.49118141318922,6.0095586927253
"1994/02/15",-5.44599186412795,0.210303149728208,-4.85925727025682,11.5240641251093,2.97618565294808,8.95435371599484,-8.83834029866031,35.3401615031954,1.12255514539714,0.661938077352042,-1.49118141318922
"1994/02/16",0.0761922237380475,-5.44599186412795,0.210303149728208,-4.85925727025682,11.5240641251093,2.97618565294808,8.95435371599484,-8.83834029866031,35.3401615031954,1.12255514539714,0.661938077352042
"1994/02/17",7.84124174344973,0.0761922237380475,-5.44599186412795,0.210303149728208,-4.85925727025682,11.5240641251093,2.97618565294808,8.95435371599484,-8.83834029866031,35.3401615031954,1.12255514539714
"1994/02/18",5.09352884262135,7.84124174344973,0.0761922237380475,-5.44599186412795,0.210303149728208,-4.85925727025682,11.5240641251093,2.97618565294808,8.95435371599484,-8.83834029866031,35.3401615031954
"1994/02/22",-10.0541182605433,5.09352884262135,7.84124174344973,0.0761922237380475,-5.44599186412795,0.210303149728208,-4.85925727025682,11.5240641251093,2.97618565294808,8.95435371599484,-8.83834029866031
"1994/02/23",2.84378904926199,-10.0541182605433,5.09352884262135,7.84124174344973,0.0761922237380475,-5.44599186412795,0.210303149728208,-4.85925727025682,11.5240641251093,2.97618565294808,8.95435371599484
"1994/02/24",2.66682519270827,2.84378904926199,-10.0541182605433,5.09352884262135,7.84124174344973,0.0761922237380475,-5.44599186412795,0.210303149728208,-4.85925727025682,11.5240641251093,2.97618565294808
"1994/02/25",-1.40894672364338,2.66682519270827,2.84378904926199,-10.0541182605433,5.09352884262135,7.84124174344973,0.0761922237380475,-5.44599186412795,0.210303149728208,-4.85925727025682,11.5240641251093
"1994/02/28",-0.937090811802399,-1.40894672364338,2.66682519270827,2.84378904926199,-10.0541182605433,5.09352884262135,7.84124174344973,0.0761922237380475,-5.44599186412795,0.210303149728208,-4.85925727025682
"1994/03/01",22.9798623865748,-0.937090811802399,-1.40894672364338,2.66682519270827,2.84378904926199,-10.0541182605433,5.09352884262135,7.84124174344973,0.0761922237380475,-5.44599186412795,0.210303149728208
"1994/03/02",-10.2745145911026,22.9798623865748,-0.937090811802399,-1.40894672364338,2.66682519270827,2.84378904926199,-10.0541182605433,5.09352884262135,7.84124174344973,0.0761922237380475,-5.44599186412795
"1994/03/03",2.2875855950351,-10.2745145911026,22.9798623865748,-0.937090811802399,-1.40894672364338,2.66682519270827,2.84378904926199,-10.0541182605433,5.09352884262135,7.84124174344973,0.0761922237380475
"1994/03/04",2.21178296286815,2.2875855950351,-10.2745145911026,22.9798623865748,-0.937090811802399,-1.40894672364338,2.66682519270827,2.84378904926199,-10.0541182605433,5.09352884262135,7.84124174344973
"1994/03/07",15.6022494931564,2.21178296286815,2.2875855950351,-10.2745145911026,22.9798623865748,-0.937090811802399,-1.40894672364338,2.66682519270827,2.84378904926199,-10.0541182605433,5.09352884262135
"1994/03/08",0.990719256269612,15.6022494931564,2.21178296286815,2.2875855950351,-10.2745145911026,22.9798623865748,-0.937090811802399,-1.40894672364338,2.66682519270827,2.84378904926199,-10.0541182605433
"1994/03/09",-1.85636445525073,0.990719256269612,15.6022494931564,2.21178296286815,2.2875855950351,-10.2745145911026,22.9798623865748,-0.937090811802399,-1.40894672364338,2.66682519270827,2.84378904926199
"1994/03/10",2.88097967178382,-1.85636445525073,0.990719256269612,15.6022494931564,2.21178296286815,2.2875855950351,-10.2745145911026,22.9798623865748,-0.937090811802399,-1.40894672364338,2.66682519270827
"1994/03/11",0.674762523988059,2.88097967178382,-1.85636445525073,0.990719256269612,15.6022494931564,2.21178296286815,2.2875855950351,-10.2745145911026,22.9798623865748,-0.937090811802399,-1.40894672364338
"1994/03/14",0.543316456873599,0.674762523988059,2.88097967178382,-1.85636445525073,0.990719256269612,15.6022494931564,2.21178296286815,2.2875855950351,-10.2745145911026,22.9798623865748,-0.937090811802399
"1994/03/15",1.98161569164106,0.543316456873599,0.674762523988059,2.88097967178382,-1.85636445525073,0.990719256269612,15.6022494931564,2.21178296286815,2.2875855950351,-10.2745145911026,22.9798623865748
"1994/03/16",-5.62774162144821,1.98161569164106,0.543316456873599,0.674762523988059,2.88097967178382,-1.85636445525073,0.990719256269612,15.6022494931564,2.21178296286815,2.2875855950351,-10.2745145911026
"1994/03/17",-3.61716476723433,-5.62774162144821,1.98161569164106,0.543316456873599,0.674762523988059,2.88097967178382,-1.85636445525073,0.990719256269612,15.6022494931564,2.21178296286815,2.2875855950351
"1994/03/18",-3.10446279349885,-3.61716476723433,-5.62774162144821,1.98161569164106,0.543316456873599,0.674762523988059,2.88097967178382,-1.85636445525073,0.990719256269612,15.6022494931564,2.21178296286815
"1994/03/21",-1.10958036143369,-3.10446279349885,-3.61716476723433,-5.62774162144821,1.98161569164106,0.543316456873599,0.674762523988059,2.88097967178382,-1.85636445525073,0.990719256269612,15.6022494931564
"1994/03/22",-4.02541898874325,-1.10958036143369,-3.10446279349885,-3.61716476723433,-5.62774162144821,1.98161569164106,0.543316456873599,0.674762523988059,2.88097967178382,-1.85636445525073,0.990719256269612
"1994/03/23",3.55556507162542,-4.02541898874325,-1.10958036143369,-3.10446279349885,-3.61716476723433,-5.62774162144821,1.98161569164106,0.543316456873599,0.674762523988059,2.88097967178382,-1.85636445525073
"1994/03/24",9.4417057663351,3.55556507162542,-4.02541898874325,-1.10958036143369,-3.10446279349885,-3.61716476723433,-5.62774162144821,1.98161569164106,0.543316456873599,0.674762523988059,2.88097967178382
"1994/03/25",1.99489778280055,9.4417057663351,3.55556507162542,-4.02541898874325,-1.10958036143369,-3.10446279349885,-3.61716476723433,-5.62774162144821,1.98161569164106,0.543316456873599,0.674762523988059
"1994/03/28",-5.16623526513098,1.99489778280055,9.4417057663351,3.55556507162542,-4.02541898874325,-1.10958036143369,-3.10446279349885,-3.61716476723433,-5.62774162144821,1.98161569164106,0.543316456873599
"1994/03/29",18.8282279719241,-5.16623526513098,1.99489778280055,9.4417057663351,3.55556507162542,-4.02541898874325,-1.10958036143369,-3.10446279349885,-3.61716476723433,-5.62774162144821,1.98161569164106
"1994/03/30",8.29606863651011,18.8282279719241,-5.16623526513098,1.99489778280055,9.4417057663351,3.55556507162542,-4.02541898874325,-1.10958036143369,-3.10446279349885,-3.61716476723433,-5.62774162144821
"1994/03/31",10.0212187712084,8.29606863651011,18.8282279719241,-5.16623526513098,1.99489778280055,9.4417057663351,3.55556507162542,-4.02541898874325,-1.10958036143369,-3.10446279349885,-3.61716476723433
"1994/04/04",1.09520985604168,10.0212187712084,8.29606863651011,18.8282279719241,-5.16623526513098,1.99489778280055,9.4417057663351,3.55556507162542,-4.02541898874325,-1.10958036143369,-3.10446279349885
"1994/04/05",-17.6513222688461,1.09520985604168,10.0212187712084,8.29606863651011,18.8282279719241,-5.16623526513098,1.99489778280055,9.4417057663351,3.55556507162542,-4.02541898874325,-1.10958036143369
"1994/04/06",3.15630536747187,-17.6513222688461,1.09520985604168,10.0212187712084,8.29606863651011,18.8282279719241,-5.16623526513098,1.99489778280055,9.4417057663351,3.55556507162542,-4.02541898874325
"1994/04/07",-5.38812578800494,3.15630536747187,-17.6513222688461,1.09520985604168,10.0212187712084,8.29606863651011,18.8282279719241,-5.16623526513098,1.99489778280055,9.4417057663351,3.55556507162542
"1994/04/08",2.51359777806406,-5.38812578800494,3.15630536747187,-17.6513222688461,1.09520985604168,10.0212187712084,8.29606863651011,18.8282279719241,-5.16623526513098,1.99489778280055,9.4417057663351
"1994/04/11",0.66445794646981,2.51359777806406,-5.38812578800494,3.15630536747187,-17.6513222688461,1.09520985604168,10.0212187712084,8.29606863651011,18.8282279719241,-5.16623526513098,1.99489778280055
"1994/04/12",-0.486027223584928,0.66445794646981,2.51359777806406,-5.38812578800494,3.15630536747187,-17.6513222688461,1.09520985604168,10.0212187712084,8.29606863651011,18.8282279719241,-5.16623526513098
"1994/04/13",6.36771710932877,-0.486027223584928,0.66445794646981,2.51359777806406,-5.38812578800494,3.15630536747187,-17.6513222688461,1.09520985604168,10.0212187712084,8.29606863651011,18.8282279719241
"1994/04/14",-5.1508313977612,6.36771710932877,-0.486027223584928,0.66445794646981,2.51359777806406,-5.38812578800494,3.15630536747187,-17.6513222688461,1.09520985604168,10.0212187712084,8.29606863651011
"1994/04/15",2.79205692073496,-5.1508313977612,6.36771710932877,-0.486027223584928,0.66445794646981,2.51359777806406,-5.38812578800494,3.15630536747187,-17.6513222688461,1.09520985604168,10.0212187712084
"1994/04/18",6.84952001185279,2.79205692073496,-5.1508313977612,6.36771710932877,-0.486027223584928,0.66445794646981,2.51359777806406,-5.38812578800494,3.15630536747187,-17.6513222688461,1.09520985604168
"1994/04/19",1.4277444498382,6.84952001185279,2.79205692073496,-5.1508313977612,6.36771710932877,-0.486027223584928,0.66445794646981,2.51359777806406,-5.38812578800494,3.15630536747187,-17.6513222688461
"1994/04/20",1.24225788673433,1.4277444498382,6.84952001185279,2.79205692073496,-5.1508313977612,6.36771710932877,-0.486027223584928,0.66445794646981,2.51359777806406,-5.38812578800494,3.15630536747187
"1994/04/21",-9.57363186319391,1.24225788673433,1.4277444498382,6.84952001185279,2.79205692073496,-5.1508313977612,6.36771710932877,-0.486027223584928,0.66445794646981,2.51359777806406,-5.38812578800494
"1994/04/22",5.36210741282845,-9.57363186319391,1.24225788673433,1.4277444498382,6.84952001185279,2.79205692073496,-5.1508313977612,6.36771710932877,-0.486027223584928,0.66445794646981,2.51359777806406
"1994/04/25",-6.31788579463759,5.36210741282845,-9.57363186319391,1.24225788673433,1.4277444498382,6.84952001185279,2.79205692073496,-5.1508313977612,6.36771710932877,-0.486027223584928,0.66445794646981
"1994/04/26",-2.78688556161284,-6.31788579463759,5.36210741282845,-9.57363186319391,1.24225788673433,1.4277444498382,6.84952001185279,2.79205692073496,-5.1508313977612,6.36771710932877,-0.486027223584928
"1994/04/28",9.23511391437368,-2.78688556161284,-6.31788579463759,5.36210741282845,-9.57363186319391,1.24225788673433,1.4277444498382,6.84952001185279,2.79205692073496,-5.1508313977612,6.36771710932877
"1994/04/29",5.37041975997115,9.23511391437368,-2.78688556161284,-6.31788579463759,5.36210741282845,-9.57363186319391,1.24225788673433,1.4277444498382,6.84952001185279,2.79205692073496,-5.1508313977612
"1994/05/02",-2.17323956147979,5.37041975997115,9.23511391437368,-2.78688556161284,-6.31788579463759,5.36210741282845,-9.57363186319391,1.24225788673433,1.4277444498382,6.84952001185279,2.79205692073496
"1994/05/03",5.81386271628208,-2.17323956147979,5.37041975997115,9.23511391437368,-2.78688556161284,-6.31788579463759,5.36210741282845,-9.57363186319391,1.24225788673433,1.4277444498382,6.84952001185279
"1994/05/04",3.70676432881765,5.81386271628208,-2.17323956147979,5.37041975997115,9.23511391437368,-2.78688556161284,-6.31788579463759,5.36210741282845,-9.57363186319391,1.24225788673433,1.4277444498382
"1994/05/05",6.67387792694183,3.70676432881765,5.81386271628208,-2.17323956147979,5.37041975997115,9.23511391437368,-2.78688556161284,-6.31788579463759,5.36210741282845,-9.57363186319391,1.24225788673433
"1994/05/06",-0.198739604255938,6.67387792694183,3.70676432881765,5.81386271628208,-2.17323956147979,5.37041975997115,9.23511391437368,-2.78688556161284,-6.31788579463759,5.36210741282845,-9.57363186319391
"1994/05/09",-1.4742267919174,-0.198739604255938,6.67387792694183,3.70676432881765,5.81386271628208,-2.17323956147979,5.37041975997115,9.23511391437368,-2.78688556161284,-6.31788579463759,5.36210741282845
"1994/05/10",-4.37932383440245,-1.4742267919174,-0.198739604255938,6.67387792694183,3.70676432881765,5.81386271628208,-2.17323956147979,5.37041975997115,9.23511391437368,-2.78688556161284,-6.31788579463759
"1994/05/11",4.0688018899611,-4.37932383440245,-1.4742267919174,-0.198739604255938,6.67387792694183,3.70676432881765,5.81386271628208,-2.17323956147979,5.37041975997115,9.23511391437368,-2.78688556161284
"1994/05/12",2.9539384732745,4.0688018899611,-4.37932383440245,-1.4742267919174,-0.198739604255938,6.67387792694183,3.70676432881765,5.81386271628208,-2.17323956147979,5.37041975997115,9.23511391437368
"1994/05/13",-6.71571814093652,2.9539384732745,4.0688018899611,-4.37932383440245,-1.4742267919174,-0.198739604255938,6.67387792694183,3.70676432881765,5.81386271628208,-2.17323956147979,5.37041975997115
"1994/05/16",-1.21952935813372,-6.71571814093652,2.9539384732745,4.0688018899611,-4.37932383440245,-1.4742267919174,-0.198739604255938,6.67387792694183,3.70676432881765,5.81386271628208,-2.17323956147979
"1994/05/17",-4.10492520442758,-1.21952935813372,-6.71571814093652,2.9539384732745,4.0688018899611,-4.37932383440245,-1.4742267919174,-0.198739604255938,6.67387792694183,3.70676432881765,5.81386271628208
"1994/05/18",-4.28915785511421,-4.10492520442758,-1.21952935813372,-6.71571814093652,2.9539384732745,4.0688018899611,-4.37932383440245,-1.4742267919174,-0.198739604255938,6.67387792694183,3.70676432881765
"1994/05/19",1.96566337408837,-4.28915785511421,-4.10492520442758,-1.21952935813372,-6.71571814093652,2.9539384732745,4.0688018899611,-4.37932383440245,-1.4742267919174,-0.198739604255938,6.67387792694183
"1994/05/20",7.29658730305829,1.96566337408837,-4.28915785511421,-4.10492520442758,-1.21952935813372,-6.71571814093652,2.9539384732745,4.0688018899611,-4.37932383440245,-1.4742267919174,-0.198739604255938
"1994/05/23",1.71966512340962,7.29658730305829,1.96566337408837,-4.28915785511421,-4.10492520442758,-1.21952935813372,-6.71571814093652,2.9539384732745,4.0688018899611,-4.37932383440245,-1.4742267919174
"1994/05/24",1.10585164338497,1.71966512340962,7.29658730305829,1.96566337408837,-4.28915785511421,-4.10492520442758,-1.21952935813372,-6.71571814093652,2.9539384732745,4.0688018899611,-4.37932383440245
"1994/05/25",-4.56053800430052,1.10585164338497,1.71966512340962,7.29658730305829,1.96566337408837,-4.28915785511421,-4.10492520442758,-1.21952935813372,-6.71571814093652,2.9539384732745,4.0688018899611
"1994/05/26",0.320512788739391,-4.56053800430052,1.10585164338497,1.71966512340962,7.29658730305829,1.96566337408837,-4.28915785511421,-4.10492520442758,-1.21952935813372,-6.71571814093652,2.9539384732745
"1994/05/27",-2.76370043333278,0.320512788739391,-4.56053800430052,1.10585164338497,1.71966512340962,7.29658730305829,1.96566337408837,-4.28915785511421,-4.10492520442758,-1.21952935813372,-6.71571814093652
"1994/05/31",-2.72538146999479,-2.76370043333278,0.320512788739391,-4.56053800430052,1.10585164338497,1.71966512340962,7.29658730305829,1.96566337408837,-4.28915785511421,-4.10492520442758,-1.21952935813372
"1994/06/01",-3.40063353975397,-2.72538146999479,-2.76370043333278,0.320512788739391,-4.56053800430052,1.10585164338497,1.71966512340962,7.29658730305829,1.96566337408837,-4.28915785511421,-4.10492520442758
"1994/06/02",-0.313732928137567,-3.40063353975397,-2.72538146999479,-2.76370043333278,0.320512788739391,-4.56053800430052,1.10585164338497,1.71966512340962,7.29658730305829,1.96566337408837,-4.28915785511421
"1994/06/03",-8.56432148705437,-0.313732928137567,-3.40063353975397,-2.72538146999479,-2.76370043333278,0.320512788739391,-4.56053800430052,1.10585164338497,1.71966512340962,7.29658730305829,1.96566337408837
"1994/06/06",10.0851215087908,-8.56432148705437,-0.313732928137567,-3.40063353975397,-2.72538146999479,-2.76370043333278,0.320512788739391,-4.56053800430052,1.10585164338497,1.71966512340962,7.29658730305829
"1994/06/07",-2.27282650363687,10.0851215087908,-8.56432148705437,-0.313732928137567,-3.40063353975397,-2.72538146999479,-2.76370043333278,0.320512788739391,-4.56053800430052,1.10585164338497,1.71966512340962
"1994/06/08",3.90404935355426,-2.27282650363687,10.0851215087908,-8.56432148705437,-0.313732928137567,-3.40063353975397,-2.72538146999479,-2.76370043333278,0.320512788739391,-4.56053800430052,1.10585164338497
"1994/06/09",-0.453176141827916,3.90404935355426,-2.27282650363687,10.0851215087908,-8.56432148705437,-0.313732928137567,-3.40063353975397,-2.72538146999479,-2.76370043333278,0.320512788739391,-4.56053800430052
"1994/06/10",-2.72073049135515,-0.453176141827916,3.90404935355426,-2.27282650363687,10.0851215087908,-8.56432148705437,-0.313732928137567,-3.40063353975397,-2.72538146999479,-2.76370043333278,0.320512788739391
"1994/06/13",-3.46283628048463,-2.72073049135515,-0.453176141827916,3.90404935355426,-2.27282650363687,10.0851215087908,-8.56432148705437,-0.313732928137567,-3.40063353975397,-2.72538146999479,-2.76370043333278
"1994/06/14",-0.172261057750944,-3.46283628048463,-2.72073049135515,-0.453176141827916,3.90404935355426,-2.27282650363687,10.0851215087908,-8.56432148705437,-0.313732928137567,-3.40063353975397,-2.72538146999479
"1994/06/15",1.39863119332428,-0.172261057750944,-3.46283628048463,-2.72073049135515,-0.453176141827916,3.90404935355426,-2.27282650363687,10.0851215087908,-8.56432148705437,-0.313732928137567,-3.40063353975397
"1994/06/16",-1.24004591770226,1.39863119332428,-0.172261057750944,-3.46283628048463,-2.72073049135515,-0.453176141827916,3.90404935355426,-2.27282650363687,10.0851215087908,-8.56432148705437,-0.313732928137567
"1994/06/17",15.7133723460607,-1.24004591770226,1.39863119332428,-0.172261057750944,-3.46283628048463,-2.72073049135515,-0.453176141827916,3.90404935355426,-2.27282650363687,10.0851215087908,-8.56432148705437
"1994/06/20",1.37037540827052,15.7133723460607,-1.24004591770226,1.39863119332428,-0.172261057750944,-3.46283628048463,-2.72073049135515,-0.453176141827916,3.90404935355426,-2.27282650363687,10.0851215087908
"1994/06/21",7.04516618977031,1.37037540827052,15.7133723460607,-1.24004591770226,1.39863119332428,-0.172261057750944,-3.46283628048463,-2.72073049135515,-0.453176141827916,3.90404935355426,-2.27282650363687
"1994/06/22",-5.0758168528624,7.04516618977031,1.37037540827052,15.7133723460607,-1.24004591770226,1.39863119332428,-0.172261057750944,-3.46283628048463,-2.72073049135515,-0.453176141827916,3.90404935355426
"1994/06/23",5.90765600267718,-5.0758168528624,7.04516618977031,1.37037540827052,15.7133723460607,-1.24004591770226,1.39863119332428,-0.172261057750944,-3.46283628048463,-2.72073049135515,-0.453176141827916
"1994/06/24",8.54900677045856,5.90765600267718,-5.0758168528624,7.04516618977031,1.37037540827052,15.7133723460607,-1.24004591770226,1.39863119332428,-0.172261057750944,-3.46283628048463,-2.72073049135515
"1994/06/27",-11.1395124424494,8.54900677045856,5.90765600267718,-5.0758168528624,7.04516618977031,1.37037540827052,15.7133723460607,-1.24004591770226,1.39863119332428,-0.172261057750944,-3.46283628048463
"1994/06/28",11.620513064201,-11.1395124424494,8.54900677045856,5.90765600267718,-5.0758168528624,7.04516618977031,1.37037540827052,15.7133723460607,-1.24004591770226,1.39863119332428,-0.172261057750944
"1994/06/29",-1.44580857067331,11.620513064201,-11.1395124424494,8.54900677045856,5.90765600267718,-5.0758168528624,7.04516618977031,1.37037540827052,15.7133723460607,-1.24004591770226,1.39863119332428
"1994/06/30",7.2721555881972,-1.44580857067331,11.620513064201,-11.1395124424494,8.54900677045856,5.90765600267718,-5.0758168528624,7.04516618977031,1.37037540827052,15.7133723460607,-1.24004591770226
"1994/07/01",-3.62433300413798,7.2721555881972,-1.44580857067331,11.620513064201,-11.1395124424494,8.54900677045856,5.90765600267718,-5.0758168528624,7.04516618977031,1.37037540827052,15.7133723460607
"1994/07/05",0.537635186771279,-3.62433300413798,7.2721555881972,-1.44580857067331,11.620513064201,-11.1395124424494,8.54900677045856,5.90765600267718,-5.0758168528624,7.04516618977031,1.37037540827052
"1994/07/06",-2.81708823730136,0.537635186771279,-3.62433300413798,7.2721555881972,-1.44580857067331,11.620513064201,-11.1395124424494,8.54900677045856,5.90765600267718,-5.0758168528624,7.04516618977031
"1994/07/07",5.65288434642346,-2.81708823730136,0.537635186771279,-3.62433300413798,7.2721555881972,-1.44580857067331,11.620513064201,-11.1395124424494,8.54900677045856,5.90765600267718,-5.0758168528624
"1994/07/08",-11.5266035077078,5.65288434642346,-2.81708823730136,0.537635186771279,-3.62433300413798,7.2721555881972,-1.44580857067331,11.620513064201,-11.1395124424494,8.54900677045856,5.90765600267718
"1994/07/11",3.90760905914371,-11.5266035077078,5.65288434642346,-2.81708823730136,0.537635186771279,-3.62433300413798,7.2721555881972,-1.44580857067331,11.620513064201,-11.1395124424494,8.54900677045856
"1994/07/12",-3.66341342038052,3.90760905914371,-11.5266035077078,5.65288434642346,-2.81708823730136,0.537635186771279,-3.62433300413798,7.2721555881972,-1.44580857067331,11.620513064201,-11.1395124424494
"1994/07/13",-4.10151739967164,-3.66341342038052,3.90760905914371,-11.5266035077078,5.65288434642346,-2.81708823730136,0.537635186771279,-3.62433300413798,7.2721555881972,-1.44580857067331,11.620513064201
"1994/07/14",-8.63667768612006,-4.10151739967164,-3.66341342038052,3.90760905914371,-11.5266035077078,5.65288434642346,-2.81708823730136,0.537635186771279,-3.62433300413798,7.2721555881972,-1.44580857067331
"1994/07/15",1.33870468274897,-8.63667768612006,-4.10151739967164,-3.66341342038052,3.90760905914371,-11.5266035077078,5.65288434642346,-2.81708823730136,0.537635186771279,-3.62433300413798,7.2721555881972
"1994/07/18",-0.436112266870392,1.33870468274897,-8.63667768612006,-4.10151739967164,-3.66341342038052,3.90760905914371,-11.5266035077078,5.65288434642346,-2.81708823730136,0.537635186771279,-3.62433300413798
"1994/07/19",1.38290753269525,-0.436112266870392,1.33870468274897,-8.63667768612006,-4.10151739967164,-3.66341342038052,3.90760905914371,-11.5266035077078,5.65288434642346,-2.81708823730136,0.537635186771279
"1994/07/20",1.63725828823176,1.38290753269525,-0.436112266870392,1.33870468274897,-8.63667768612006,-4.10151739967164,-3.66341342038052,3.90760905914371,-11.5266035077078,5.65288434642346,-2.81708823730136
"1994/07/21",-6.96221585447527,1.63725828823176,1.38290753269525,-0.436112266870392,1.33870468274897,-8.63667768612006,-4.10151739967164,-3.66341342038052,3.90760905914371,-11.5266035077078,5.65288434642346
