"Date","sentence_id","word_count","word_modifier","order_modifier","category_modifier","topic_modifier","word_keyword","order_keyword","category_keyword","topic_keyword","word_negator","order_negator","category_negator","topic_negator","distance","distance_negator","has_keyword","negator_in_front","score"
"1994-05-17",1,19,"expansion",19,"Positive modifier","","federal_reserve",2,"Hawkish Keyword","Global",NA,NA,NA,NA,17,NA,TRUE,FALSE,1
"1994-05-17",1,19,"expansion",19,"Positive modifier","","inflation",13,"Hawkish Keyword","Prices",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"1994-05-17",1,19,"expansion",19,"Positive modifier","","economic",18,"Hawkish Keyword","Growth",NA,NA,NA,NA,1,NA,TRUE,FALSE,1
"1994-05-17",2,37,"increase",5,"High modifier","","interest_rates",34,"Hawkish Keyword","Policy",NA,NA,NA,NA,29,NA,TRUE,FALSE,1
"1994-05-17",2,37,"increase",25,"High modifier","","interest_rates",34,"Hawkish Keyword","Policy",NA,NA,NA,NA,9,NA,TRUE,FALSE,1
"1994-08-16",2,17,"increase",7,"High modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,1
"1994-08-16",3,21,"increase",9,"High modifier","","interest_rates",18,"Hawkish Keyword","Policy",NA,NA,NA,NA,9,NA,TRUE,FALSE,1
"1994-08-16",4,17,"increase",7,"High modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,1
"1994-08-16",5,21,"increase",9,"High modifier","","interest_rates",18,"Hawkish Keyword","Policy",NA,NA,NA,NA,9,NA,TRUE,FALSE,1
"1994-08-16",6,22,"expansion",16,"Positive modifier","","economic",15,"Hawkish Keyword","Growth",NA,NA,NA,NA,1,NA,TRUE,FALSE,1
"1994-08-16",6,22,"high",18,"High modifier","","economic",15,"Hawkish Keyword","Growth",NA,NA,NA,NA,3,NA,TRUE,FALSE,1
"1994-08-16",9,20,"at_least",9,"Neutral Phrase","","growth",20,"Hawkish Keyword","Growth",NA,NA,NA,NA,11,NA,TRUE,FALSE,0
"1994-11-15",1,17,"increase",7,"High modifier","","federal_reserve",2,"Hawkish Keyword","Global",NA,NA,NA,NA,5,NA,TRUE,FALSE,1
"1994-11-15",2,26,"increase",13,"High modifier","","interest_rates",23,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,1
"1994-11-15",3,22,"high",16,"High modifier","","economic_activity",14,"Hawkish Keyword","Growth",NA,NA,NA,NA,2,NA,TRUE,FALSE,1
"1994-11-15",3,22,"rising",18,"High modifier","","economic_activity",14,"Hawkish Keyword","Growth",NA,NA,NA,NA,4,NA,TRUE,FALSE,1
"1995-02-01",1,17,"increase",7,"High modifier","","federal_reserve",2,"Hawkish Keyword","Global",NA,NA,NA,NA,5,NA,TRUE,FALSE,1
"1995-02-01",2,23,"increase",13,"High modifier","","interest_rates",19,"Hawkish Keyword","Policy",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"1995-02-01",3,23,"risen",22,"High modifier","","growth",8,"Hawkish Keyword","Growth",NA,NA,NA,NA,14,NA,TRUE,FALSE,1
"1995-02-01",3,23,"risen",22,"High modifier","","economic_activity",9,"Hawkish Keyword","Growth",NA,NA,NA,NA,13,NA,TRUE,FALSE,1
"1995-02-01",3,23,"further",23,"High modifier","","growth",8,"Hawkish Keyword","Growth",NA,NA,NA,NA,15,NA,TRUE,FALSE,1
"1995-02-01",3,23,"further",23,"High modifier","","economic_activity",9,"Hawkish Keyword","Growth",NA,NA,NA,NA,14,NA,TRUE,FALSE,1
"1995-07-06",1,23,"decrease",14,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"1995-07-06",2,21,"tightening",7,"High modifier","","inflationary_pressures",11,"Hawkish Keyword","Prices",NA,NA,NA,NA,4,NA,TRUE,FALSE,1
"1995-07-06",2,21,"tightening",7,"High modifier","","monetary_conditions",21,"Hawkish Keyword","Policy",NA,NA,NA,NA,14,NA,TRUE,FALSE,1
"1995-07-06",2,21,"accommodate",16,"Positive modifier","","inflationary_pressures",11,"Hawkish Keyword","Prices",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"1995-07-06",2,21,"accommodate",16,"Positive modifier","","monetary_conditions",21,"Hawkish Keyword","Policy",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"1995-07-06",2,21,"accommodate",16,"Low modifier","","inflationary_pressures",11,"Hawkish Keyword","Prices",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"1995-07-06",2,21,"accommodate",16,"Low modifier","","monetary_conditions",21,"Hawkish Keyword","Policy",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"1995-07-06",2,21,"modest",18,"Low modifier","","inflationary_pressures",11,"Hawkish Keyword","Prices",NA,NA,NA,NA,7,NA,TRUE,FALSE,-1
"1995-07-06",2,21,"modest",18,"Low modifier","","monetary_conditions",21,"Hawkish Keyword","Policy",NA,NA,NA,NA,3,NA,TRUE,FALSE,-1
"1995-07-06",3,22,"decline",11,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"1995-12-19",1,22,"decrease",14,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"1995-12-19",2,32,"easing",4,"Positive modifier","","monetary_policy",6,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"easing",4,"Positive modifier","","inflation",9,"Hawkish Keyword","Prices",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"easing",4,"Positive modifier","","inflation_expectations",26,"Hawkish Keyword","Prices",NA,NA,NA,NA,22,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"easing",4,"Positive modifier","","monetary_conditions",32,"Hawkish Keyword","Policy",NA,NA,NA,NA,28,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"more",13,"High modifier","","monetary_policy",6,"Hawkish Keyword","Policy",NA,NA,NA,NA,7,NA,TRUE,FALSE,1
"1995-12-19",2,32,"more",13,"High modifier","","inflation",9,"Hawkish Keyword","Prices",NA,NA,NA,NA,4,NA,TRUE,FALSE,1
"1995-12-19",2,32,"more",13,"High modifier","","inflation_expectations",26,"Hawkish Keyword","Prices",NA,NA,NA,NA,13,NA,TRUE,FALSE,1
"1995-12-19",2,32,"more",13,"High modifier","","monetary_conditions",32,"Hawkish Keyword","Policy",NA,NA,NA,NA,19,NA,TRUE,FALSE,1
"1995-12-19",2,32,"favorable",14,"Positive modifier","","monetary_policy",6,"Hawkish Keyword","Policy",NA,NA,NA,NA,8,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"favorable",14,"Positive modifier","","inflation",9,"Hawkish Keyword","Prices",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"favorable",14,"Positive modifier","","inflation_expectations",26,"Hawkish Keyword","Prices",NA,NA,NA,NA,12,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"favorable",14,"Positive modifier","","monetary_conditions",32,"Hawkish Keyword","Policy",NA,NA,NA,NA,18,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"modest",29,"Low modifier","","monetary_policy",6,"Hawkish Keyword","Policy",NA,NA,NA,NA,23,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"modest",29,"Low modifier","","inflation",9,"Hawkish Keyword","Prices",NA,NA,NA,NA,20,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"modest",29,"Low modifier","","inflation_expectations",26,"Hawkish Keyword","Prices",NA,NA,NA,NA,3,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"modest",29,"Low modifier","","monetary_conditions",32,"Hawkish Keyword","Policy",NA,NA,NA,NA,3,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"easing",30,"Positive modifier","","monetary_policy",6,"Hawkish Keyword","Policy",NA,NA,NA,NA,24,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"easing",30,"Positive modifier","","inflation",9,"Hawkish Keyword","Prices",NA,NA,NA,NA,21,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"easing",30,"Positive modifier","","inflation_expectations",26,"Hawkish Keyword","Prices",NA,NA,NA,NA,4,NA,TRUE,FALSE,-1
"1995-12-19",2,32,"easing",30,"Positive modifier","","monetary_conditions",32,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,-1
"1995-12-19",3,24,"decline",10,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"1996-01-31",1,17,"reduction",7,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"1996-01-31",2,23,"reduction",13,"Low modifier","","interest_rates",19,"Hawkish Keyword","Policy",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"1996-01-31",3,22,"reduction",8,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"1996-01-31",4,17,"reduction",7,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"1996-01-31",5,23,"reduction",13,"Low modifier","","interest_rates",19,"Hawkish Keyword","Policy",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"1996-01-31",6,22,"reduction",8,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"1997-03-25",1,31,"increasing",15,"High modifier","","demand",11,"Hawkish Keyword","Growth",NA,NA,NA,NA,4,NA,TRUE,FALSE,1
"1997-03-25",1,31,"increasing",15,"High modifier","","risk",17,"Dovish Keyword","Other",NA,NA,NA,NA,2,NA,TRUE,FALSE,-1
"1997-03-25",1,31,"inflationary",19,"High modifier","","demand",11,"Hawkish Keyword","Growth",NA,NA,NA,NA,8,NA,TRUE,FALSE,1
"1997-03-25",1,31,"inflationary",19,"High modifier","","risk",17,"Dovish Keyword","Other",NA,NA,NA,NA,2,NA,TRUE,FALSE,-1
"1997-03-25",1,31,"undermine",28,"Negative modifier","","demand",11,"Hawkish Keyword","Growth",NA,NA,NA,NA,17,NA,TRUE,FALSE,-1
"1997-03-25",1,31,"undermine",28,"Negative modifier","","risk",17,"Dovish Keyword","Other",NA,NA,NA,NA,11,NA,TRUE,FALSE,1
"1997-03-25",1,31,"expansion",31,"Positive modifier","","demand",11,"Hawkish Keyword","Growth",NA,NA,NA,NA,20,NA,TRUE,FALSE,1
"1997-03-25",1,31,"expansion",31,"Positive modifier","","risk",17,"Dovish Keyword","Other",NA,NA,NA,NA,14,NA,TRUE,FALSE,-1
"1997-03-25",2,39,"greater",17,"Positive modifier","","monetary_conditions",8,"Hawkish Keyword","Policy",NA,NA,NA,NA,9,NA,TRUE,FALSE,-1
"1997-03-25",2,39,"greater",17,"Positive modifier","","economic",23,"Hawkish Keyword","Growth",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"1997-03-25",2,39,"greater",17,"Positive modifier","","inflation",30,"Hawkish Keyword","Prices",NA,NA,NA,NA,13,NA,TRUE,FALSE,-1
"1997-03-25",2,39,"expansion",24,"Positive modifier","","monetary_conditions",8,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,-1
"1997-03-25",2,39,"expansion",24,"Positive modifier","","economic",23,"Hawkish Keyword","Growth",NA,NA,NA,NA,1,NA,TRUE,FALSE,1
"1997-03-25",2,39,"expansion",24,"Positive modifier","","inflation",30,"Hawkish Keyword","Prices",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"1997-03-25",2,39,"low",29,"Low modifier","","monetary_conditions",8,"Hawkish Keyword","Policy",NA,NA,NA,NA,21,NA,TRUE,FALSE,-1
"1997-03-25",2,39,"low",29,"Low modifier","","economic",23,"Hawkish Keyword","Growth",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"1997-03-25",2,39,"low",29,"Low modifier","","inflation",30,"Hawkish Keyword","Prices",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"1997-03-25",3,24,"reinforced",9,"Positive modifier","","inflation",14,"Hawkish Keyword","Prices",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"1997-03-25",3,24,"reinforced",9,"Positive modifier","","growth",23,"Hawkish Keyword","Growth",NA,NA,NA,NA,14,NA,TRUE,FALSE,1
"1997-03-25",3,24,"low",13,"Low modifier","","inflation",14,"Hawkish Keyword","Prices",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"1997-03-25",3,24,"low",13,"Low modifier","","growth",23,"Hawkish Keyword","Growth",NA,NA,NA,NA,10,NA,TRUE,FALSE,-1
"1998-09-29",1,25,"increasing",16,"High modifier","","economic_growth",11,"Hawkish Keyword","Growth",NA,NA,NA,NA,5,NA,TRUE,FALSE,1
"1998-09-29",1,25,"increasing",16,"High modifier","","united_states",14,"Hawkish Keyword","Global",NA,NA,NA,NA,2,NA,TRUE,FALSE,1
"1998-09-29",1,25,"increasing",16,"High modifier","","financial_conditions",25,"Hawkish Keyword","Finance",NA,NA,NA,NA,9,NA,TRUE,FALSE,1
"1998-09-29",1,25,"weakness",17,"Negative modifier","","economic_growth",11,"Hawkish Keyword","Growth",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"1998-09-29",1,25,"weakness",17,"Negative modifier","","united_states",14,"Hawkish Keyword","Global",NA,NA,NA,NA,3,NA,TRUE,FALSE,-1
"1998-09-29",1,25,"weakness",17,"Negative modifier","","financial_conditions",25,"Hawkish Keyword","Finance",NA,NA,NA,NA,8,NA,TRUE,FALSE,-1
"1998-09-29",1,25,"less",23,"Low modifier","","economic_growth",11,"Hawkish Keyword","Growth",NA,NA,NA,NA,12,NA,TRUE,FALSE,-1
"1998-09-29",1,25,"less",23,"Low modifier","","united_states",14,"Hawkish Keyword","Global",NA,NA,NA,NA,9,NA,TRUE,FALSE,-1
"1998-09-29",1,25,"less",23,"Low modifier","","financial_conditions",25,"Hawkish Keyword","Finance",NA,NA,NA,NA,2,NA,TRUE,FALSE,-1
"1998-09-29",1,25,"accommodative",24,"Low modifier","","economic_growth",11,"Hawkish Keyword","Growth",NA,NA,NA,NA,13,NA,TRUE,FALSE,-1
"1998-09-29",1,25,"accommodative",24,"Low modifier","","united_states",14,"Hawkish Keyword","Global",NA,NA,NA,NA,10,NA,TRUE,FALSE,-1
"1998-09-29",1,25,"accommodative",24,"Low modifier","","financial_conditions",25,"Hawkish Keyword","Finance",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"1998-09-29",3,22,"lower",6,"Low modifier","","financial_markets",1,"Hawkish Keyword","Finance",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"1998-09-29",3,22,"lower",6,"Low modifier","","inflation",16,"Hawkish Keyword","Prices",NA,NA,NA,NA,10,NA,TRUE,FALSE,-1
"1998-09-29",3,22,"lower",6,"Low modifier","","economic_growth",20,"Hawkish Keyword","Growth",NA,NA,NA,NA,14,NA,TRUE,FALSE,-1
"1998-09-29",3,22,"low",17,"Low modifier","","financial_markets",1,"Hawkish Keyword","Finance",NA,NA,NA,NA,16,NA,TRUE,FALSE,-1
"1998-09-29",3,22,"low",17,"Low modifier","","inflation",16,"Hawkish Keyword","Prices",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"1998-09-29",3,22,"low",17,"Low modifier","","economic_growth",20,"Hawkish Keyword","Growth",NA,NA,NA,NA,3,NA,TRUE,FALSE,-1
"1998-11-17",1,18,"reduction",7,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"1998-11-17",2,16,"fall",8,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"1998-11-17",3,18,"reduction",7,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"1998-11-17",4,16,"fall",8,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"1998-11-17",5,14,"down",7,"Low modifier","","financial_markets",4,"Hawkish Keyword","Finance",NA,NA,NA,NA,3,NA,TRUE,FALSE,-1
"1998-11-17",6,28,"decline",5,"Low modifier","","financial_conditions",13,"Hawkish Keyword","Finance",NA,NA,NA,NA,8,NA,TRUE,FALSE,-1
"1998-11-17",6,28,"decline",5,"Low modifier","","economic",24,"Hawkish Keyword","Growth",NA,NA,NA,NA,19,NA,TRUE,FALSE,-1
"1998-11-17",6,28,"decline",5,"Low modifier","","inflationary_pressures",28,"Hawkish Keyword","Prices",NA,NA,NA,NA,23,NA,TRUE,FALSE,-1
"1998-11-17",6,28,"expansion",25,"Positive modifier","","financial_conditions",13,"Hawkish Keyword","Finance",NA,NA,NA,NA,12,NA,TRUE,FALSE,1
"1998-11-17",6,28,"expansion",25,"Positive modifier","","economic",24,"Hawkish Keyword","Growth",NA,NA,NA,NA,1,NA,TRUE,FALSE,1
"1998-11-17",6,28,"expansion",25,"Positive modifier","","inflationary_pressures",28,"Hawkish Keyword","Prices",NA,NA,NA,NA,3,NA,TRUE,FALSE,-1
"1999-05-18",1,55,"concerned",18,"Negative modifier","","monetary_policy",14,"Hawkish Keyword","Policy","not",5,"Negator","",4,13,TRUE,FALSE,1
"1999-05-18",1,55,"inflationary",26,"High modifier","","monetary_policy",14,"Hawkish Keyword","Policy","not",5,"Negator","",12,21,TRUE,FALSE,1
"1999-05-18",1,55,"undermine",30,"Negative modifier","","monetary_policy",14,"Hawkish Keyword","Policy","not",5,"Negator","",16,25,TRUE,FALSE,1
"1999-05-18",1,55,"favorable",32,"Positive modifier","","monetary_policy",14,"Hawkish Keyword","Policy","not",5,"Negator","",18,27,TRUE,FALSE,-1
"1999-05-18",2,12,"increases",2,"High modifier","","costs",4,"Hawkish Keyword","Prices",NA,NA,NA,NA,2,NA,TRUE,FALSE,1
"1999-05-18",2,12,"increases",2,"High modifier","","prices",7,"Hawkish Keyword","Prices",NA,NA,NA,NA,5,NA,TRUE,FALSE,1
"1999-05-18",2,12,"subdued",12,"Low modifier","","costs",4,"Hawkish Keyword","Prices",NA,NA,NA,NA,8,NA,TRUE,FALSE,-1
"1999-05-18",2,12,"subdued",12,"Low modifier","","prices",7,"Hawkish Keyword","Prices",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"1999-05-18",3,18,"recovered",5,"Positive modifier","","financial_markets",3,"Hawkish Keyword","Finance",NA,NA,NA,NA,2,NA,TRUE,FALSE,1
"1999-05-18",3,18,"recovered",5,"Positive modifier","","economic",8,"Hawkish Keyword","Growth",NA,NA,NA,NA,3,NA,TRUE,FALSE,1
"1999-05-18",3,18,"recovered",5,"Positive modifier","","monetary_policy",16,"Hawkish Keyword","Policy",NA,NA,NA,NA,11,NA,TRUE,FALSE,-1
"1999-05-18",3,18,"improved",11,"Positive modifier","","financial_markets",3,"Hawkish Keyword","Finance",NA,NA,NA,NA,8,NA,TRUE,FALSE,1
"1999-05-18",3,18,"improved",11,"Positive modifier","","economic",8,"Hawkish Keyword","Growth",NA,NA,NA,NA,3,NA,TRUE,FALSE,1
"1999-05-18",3,18,"improved",11,"Positive modifier","","monetary_policy",16,"Hawkish Keyword","Policy",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"1999-05-18",3,18,"easing",14,"Positive modifier","","financial_markets",3,"Hawkish Keyword","Finance",NA,NA,NA,NA,11,NA,TRUE,FALSE,1
"1999-05-18",3,18,"easing",14,"Positive modifier","","economic",8,"Hawkish Keyword","Growth",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"1999-05-18",3,18,"easing",14,"Positive modifier","","monetary_policy",16,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,-1
"1999-05-18",3,18,"fall",18,"Low modifier","","financial_markets",3,"Hawkish Keyword","Finance",NA,NA,NA,NA,15,NA,TRUE,FALSE,-1
"1999-05-18",3,18,"fall",18,"Low modifier","","economic",8,"Hawkish Keyword","Growth",NA,NA,NA,NA,10,NA,TRUE,FALSE,-1
"1999-05-18",3,18,"fall",18,"Low modifier","","monetary_policy",16,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,-1
"1999-06-30",1,16,"tighten",6,"High modifier","","productivity",12,"Hawkish Keyword","Growth",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"1999-06-30",1,16,"tighten",6,"High modifier","","growth",13,"Hawkish Keyword","Growth",NA,NA,NA,NA,7,NA,TRUE,FALSE,1
"1999-06-30",1,16,"tighten",6,"High modifier","","inflationary_pressures",16,"Hawkish Keyword","Prices",NA,NA,NA,NA,10,NA,TRUE,FALSE,1
"1999-06-30",1,16,"strengthening",11,"High modifier","","productivity",12,"Hawkish Keyword","Growth",NA,NA,NA,NA,1,NA,TRUE,FALSE,1
"1999-06-30",1,16,"strengthening",11,"High modifier","","growth",13,"Hawkish Keyword","Growth",NA,NA,NA,NA,2,NA,TRUE,FALSE,1
"1999-06-30",1,16,"strengthening",11,"High modifier","","inflationary_pressures",16,"Hawkish Keyword","Prices",NA,NA,NA,NA,5,NA,TRUE,FALSE,1
"1999-06-30",2,32,"uncertain",4,"Negative modifier","","policy_action",32,"Hawkish Keyword","Policy",NA,NA,NA,NA,28,NA,TRUE,FALSE,1
"1999-06-30",3,28,"dynamic",9,"Positive modifier","","economic_growth",28,"Hawkish Keyword","Growth",NA,NA,NA,NA,19,NA,TRUE,FALSE,1
"1999-06-30",3,28,"inflationary",23,"High modifier","","economic_growth",28,"Hawkish Keyword","Growth",NA,NA,NA,NA,5,NA,TRUE,FALSE,1
"1999-06-30",3,28,"undermine",27,"Negative modifier","","economic_growth",28,"Hawkish Keyword","Growth",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"1999-08-24",1,43,"more",4,"High modifier","","financial_markets",2,"Hawkish Keyword","Finance",NA,NA,NA,NA,2,NA,TRUE,FALSE,1
"1999-08-24",1,43,"more",4,"High modifier","","domestic_demand",11,"Hawkish Keyword","Growth",NA,NA,NA,NA,7,NA,TRUE,FALSE,1
"1999-08-24",1,43,"more",4,"High modifier","","global_financial",30,"Hawkish Keyword","Finance",NA,NA,NA,NA,26,NA,TRUE,FALSE,1
"1999-08-24",1,43,"more",4,"High modifier","","economic",42,"Hawkish Keyword","Growth",NA,NA,NA,NA,38,NA,TRUE,FALSE,1
"1999-08-24",1,43,"ease",25,"Positive modifier","","financial_markets",2,"Hawkish Keyword","Finance",NA,NA,NA,NA,23,NA,TRUE,FALSE,1
"1999-08-24",1,43,"ease",25,"Positive modifier","","domestic_demand",11,"Hawkish Keyword","Growth",NA,NA,NA,NA,14,NA,TRUE,FALSE,1
"1999-08-24",1,43,"ease",25,"Positive modifier","","global_financial",30,"Hawkish Keyword","Finance",NA,NA,NA,NA,5,NA,TRUE,FALSE,1
"1999-08-24",1,43,"ease",25,"Positive modifier","","economic",42,"Hawkish Keyword","Growth",NA,NA,NA,NA,17,NA,TRUE,FALSE,1
"1999-08-24",1,43,"fall",34,"Low modifier","","financial_markets",2,"Hawkish Keyword","Finance",NA,NA,NA,NA,32,NA,TRUE,FALSE,-1
"1999-08-24",1,43,"fall",34,"Low modifier","","domestic_demand",11,"Hawkish Keyword","Growth",NA,NA,NA,NA,23,NA,TRUE,FALSE,-1
"1999-08-24",1,43,"fall",34,"Low modifier","","global_financial",30,"Hawkish Keyword","Finance",NA,NA,NA,NA,4,NA,TRUE,FALSE,-1
"1999-08-24",1,43,"fall",34,"Low modifier","","economic",42,"Hawkish Keyword","Growth",NA,NA,NA,NA,8,NA,TRUE,FALSE,-1
"1999-08-24",1,43,"expansion",43,"Positive modifier","","financial_markets",2,"Hawkish Keyword","Finance",NA,NA,NA,NA,41,NA,TRUE,FALSE,1
"1999-08-24",1,43,"expansion",43,"Positive modifier","","domestic_demand",11,"Hawkish Keyword","Growth",NA,NA,NA,NA,32,NA,TRUE,FALSE,1
"1999-08-24",1,43,"expansion",43,"Positive modifier","","global_financial",30,"Hawkish Keyword","Finance",NA,NA,NA,NA,13,NA,TRUE,FALSE,1
"1999-08-24",1,43,"expansion",43,"Positive modifier","","economic",42,"Hawkish Keyword","Growth",NA,NA,NA,NA,1,NA,TRUE,FALSE,1
"1999-08-24",2,24,"increase",3,"High modifier","","policy_action",12,"Hawkish Keyword","Policy",NA,NA,NA,NA,9,NA,TRUE,FALSE,1
"1999-08-24",2,24,"more",20,"High modifier","","policy_action",12,"Hawkish Keyword","Policy",NA,NA,NA,NA,8,NA,TRUE,FALSE,1
"1999-08-24",3,14,"diminish",7,"Low modifier","","financial_markets",1,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"1999-08-24",3,14,"diminish",7,"Low modifier","","risk",9,"Dovish Keyword","Other",NA,NA,NA,NA,2,NA,TRUE,FALSE,1
"1999-08-24",3,14,"diminish",7,"Low modifier","","inflation",12,"Hawkish Keyword","Prices",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"1999-08-24",3,14,"rising",11,"High modifier","","financial_markets",1,"Hawkish Keyword","Finance",NA,NA,NA,NA,10,NA,TRUE,FALSE,1
